order_id,guest_id,order_status,order_total,shipping_cost,fulfillment_center_id,shipping_lat,shipping_lon,estimated_delivery,actual_delivery,social_source_id,demand_score,created_at,updated_at
23928,3550,completed,1164.9,7.99,237,,,,,,33.28,2026-07-26T02:01:22Z,2026-09-17T13:44:09Z
23929,2767,completed,404.92,0,221,,,,,,31.97,2026-08-29T16:48:17Z,2026-09-17T13:44:09Z
23930,3702,completed,3049.94,0,223,,,,,24088,45.29,2026-08-28T21:07:03Z,2026-09-17T13:44:09Z
23931,3923,cancelled,2109.89,14.99,231,,,,,,30.67,2026-08-28T23:31:39Z,2026-09-17T13:44:09Z
23932,2933,pending,239.98,7.99,,,,,,,28.71,2026-08-20T13:39:49Z,2026-09-17T13:44:09Z
23933,2442,confirmed,2798.92,0,238,,,,,,39.05,2026-07-29T13:15:37Z,2026-09-17T13:44:09Z
23934,3301,processing,732.91,14.99,243,,,,,24392,12.78,2026-08-27T02:36:36Z,2026-09-17T13:44:09Z
23935,3893,routed,644.95,7.99,231,,,,,,26.34,2026-09-17T06:45:13Z,2026-09-17T13:44:09Z
23936,2652,completed,569.93,7.99,243,,,,,,78.7,2026-07-22T03:21:30Z,2026-09-17T13:44:09Z
23937,3821,completed,424.88,0,239,,,,,22467,71.15,2026-08-04T06:33:15Z,2026-09-17T13:44:09Z
23938,2479,completed,738.93,14.99,235,,,,,,28.41,2026-07-31T00:21:44Z,2026-09-17T13:44:09Z
23939,2457,cancelled,145,7.99,241,,,,,,43.12,2026-07-28T16:57:36Z,2026-09-17T13:44:09Z
23940,3665,pending,187.95,14.99,,,,,,,35.23,2026-07-31T16:05:04Z,2026-09-17T13:44:09Z
23941,3609,confirmed,2249.91,0,250,,,,,23357,86.87,2026-09-11T16:57:47Z,2026-09-17T13:44:09Z
23942,2400,processing,299.99,7.99,240,,,,,,87.26,2026-07-26T21:32:44Z,2026-09-17T13:44:09Z
23943,3569,routed,1174.91,14.99,235,,,,,23829,36.96,2026-07-27T12:33:17Z,2026-09-17T13:44:09Z
23944,2994,completed,3079.92,7.99,248,,,,,,73.21,2026-09-05T17:39:38Z,2026-09-17T13:44:09Z
23945,3497,completed,949.92,0,232,,,,,26187,34.3,2026-08-02T06:41:24Z,2026-09-17T13:44:09Z
23946,3128,completed,119.98,7.99,247,,,,,,92.61,2026-08-17T04:14:13Z,2026-09-17T13:44:09Z
23947,2660,cancelled,517.94,0,235,,,,,23488,74.86,2026-09-01T04:42:59Z,2026-09-17T13:44:09Z
23948,3823,pending,654.95,7.99,,,,,,22866,91,2026-08-29T06:48:39Z,2026-09-17T13:44:09Z
23949,2221,confirmed,259.98,7.99,225,,,,,,68.17,2026-09-14T18:25:40Z,2026-09-17T13:44:09Z
23950,3933,processing,1388.96,14.99,243,,,,,23888,67.37,2026-07-29T17:31:40Z,2026-09-17T13:44:09Z
23951,2853,routed,3199.97,7.99,222,,,,,,18.88,2026-09-17T09:07:15Z,2026-09-17T13:44:09Z
23952,2967,completed,308.95,7.99,240,,,,,24273,49.33,2026-08-24T22:59:45Z,2026-09-17T13:44:09Z
23953,3425,completed,22.99,14.99,241,,,,,24918,56.67,2026-08-07T07:37:02Z,2026-09-17T13:44:09Z
23954,2315,completed,1254.9,7.99,225,,,,,25836,83.44,2026-08-14T17:58:55Z,2026-09-17T13:44:09Z
23955,3951,cancelled,269.97,7.99,221,,,,,,83.42,2026-08-28T09:10:33Z,2026-09-17T13:44:09Z
23956,4055,pending,879.97,14.99,,,,,,24523,37.92,2026-07-25T07:49:29Z,2026-09-17T13:44:09Z
23957,2392,confirmed,6399.92,14.99,239,,,,,,31.75,2026-08-03T04:10:46Z,2026-09-17T13:44:09Z
23958,3756,processing,1277.89,7.99,229,,,,,24761,72.32,2026-09-15T12:52:59Z,2026-09-17T13:44:09Z
23959,2720,routed,1584.91,14.99,243,,,,,,24.25,2026-08-28T14:07:53Z,2026-09-17T13:44:09Z
23960,3961,completed,209.97,7.99,247,,,,,,21.38,2026-08-28T14:21:09Z,2026-09-17T13:44:09Z
23961,2713,completed,865.9,0,222,,,,,,59.72,2026-09-11T16:09:37Z,2026-09-17T13:44:09Z
23962,3374,completed,1969.9,0,248,,,,,,52.75,2026-08-25T13:18:32Z,2026-09-17T13:44:09Z
23963,2700,cancelled,1029.97,7.99,248,,,,,,74.11,2026-09-02T09:23:37Z,2026-09-17T13:44:09Z
23964,2717,pending,328.98,0,,,,,,22404,63.54,2026-08-09T19:00:01Z,2026-09-17T13:44:09Z
23965,4026,confirmed,1689.89,14.99,225,,,,,,26.31,2026-07-24T16:57:39Z,2026-09-17T13:44:09Z
23966,3360,processing,909.89,0,244,,,,,,75.08,2026-07-22T22:52:38Z,2026-09-17T13:44:09Z
23967,3733,routed,1054.97,7.99,241,,,,,,15.89,2026-09-08T23:53:13Z,2026-09-17T13:44:09Z
23968,3398,completed,932.98,7.99,223,,,,,,45.72,2026-08-22T14:24:12Z,2026-09-17T13:44:09Z
23969,3647,completed,742.92,0,245,,,,,,13.82,2026-07-22T18:11:38Z,2026-09-17T13:44:09Z
23970,2697,completed,444.99,7.99,223,,,,,,87.04,2026-07-21T01:43:05Z,2026-09-17T13:44:09Z
23971,3151,cancelled,1714.97,14.99,248,,,,,,54.28,2026-09-08T05:09:22Z,2026-09-17T13:44:09Z
23972,3705,pending,1049.9,0,,,,,,,86.64,2026-08-22T02:57:08Z,2026-09-17T13:44:09Z
23973,2852,confirmed,24.99,14.99,248,,,,,,80.84,2026-08-02T09:46:52Z,2026-09-17T13:44:09Z
23974,2310,processing,2733.89,14.99,233,,,,,24108,54.16,2026-07-24T04:55:22Z,2026-09-17T13:44:09Z
23975,4184,routed,739.97,14.99,229,,,,,,87.4,2026-08-20T14:49:52Z,2026-09-17T13:44:09Z
23976,3445,completed,2324.94,0,241,,,,,23802,29.47,2026-08-12T04:14:46Z,2026-09-17T13:44:09Z
23977,4007,completed,600.94,14.99,225,,,,,,19.27,2026-09-09T21:07:03Z,2026-09-17T13:44:09Z
23978,2395,completed,1255.88,7.99,224,,,,,,93.93,2026-08-05T20:34:06Z,2026-09-17T13:44:09Z
23979,3824,cancelled,479.94,14.99,228,,,,,,60.05,2026-09-03T03:29:59Z,2026-09-17T13:44:09Z
23980,2556,pending,4379.94,0,,,,,,,74.92,2026-08-12T06:01:19Z,2026-09-17T13:44:09Z
23981,4215,confirmed,303.94,7.99,246,,,,,,25.57,2026-08-20T09:53:19Z,2026-09-17T13:44:09Z
23982,3828,processing,5779.92,7.99,223,,,,,25771,21.02,2026-08-06T07:40:12Z,2026-09-17T13:44:09Z
23983,4033,routed,5354.9,7.99,230,,,,,25945,34.29,2026-09-03T15:07:29Z,2026-09-17T13:44:09Z
23984,2633,completed,129.98,7.99,248,,,,,,68.89,2026-09-09T16:40:26Z,2026-09-17T13:44:09Z
23985,2267,completed,662.93,7.99,221,,,,,,17.61,2026-07-29T14:26:25Z,2026-09-17T13:44:09Z
23986,2724,completed,798.95,0,229,,,,,,41.63,2026-09-02T00:27:42Z,2026-09-17T13:44:09Z
23987,3165,cancelled,1139.9,7.99,222,,,,,,18.8,2026-08-26T06:51:23Z,2026-09-17T13:44:09Z
23988,2517,pending,389.93,7.99,,,,,,,91.35,2026-08-20T13:38:05Z,2026-09-17T13:44:09Z
23989,2929,confirmed,2069.9,7.99,232,,,,,,72.05,2026-07-31T04:42:04Z,2026-09-17T13:44:09Z
23990,3522,processing,789.9,7.99,234,,,,,,44.69,2026-09-09T22:51:53Z,2026-09-17T13:44:09Z
23991,2464,routed,718.91,0,235,,,,,,41.17,2026-08-30T10:18:12Z,2026-09-17T13:44:09Z
23992,3745,completed,319.98,0,231,,,,,,26.14,2026-08-26T05:34:31Z,2026-09-17T13:44:09Z
23993,2865,completed,1034.88,7.99,245,,,,,,91.02,2026-09-08T20:56:55Z,2026-09-17T13:44:09Z
23994,4210,completed,1199.97,7.99,230,,,,,,16.34,2026-08-05T18:09:00Z,2026-09-17T13:44:09Z
23995,3459,cancelled,2998.95,7.99,241,,,,,,87.69,2026-08-29T13:49:28Z,2026-09-17T13:44:09Z
23996,3982,pending,1369.93,14.99,,,,,,,63.88,2026-08-31T20:16:45Z,2026-09-17T13:44:09Z
23997,3045,confirmed,271.92,0,229,,,,,,57.45,2026-09-02T09:06:55Z,2026-09-17T13:44:09Z
23998,2516,processing,3354.95,0,222,,,,,22654,55.22,2026-09-06T07:13:30Z,2026-09-17T13:44:09Z
23999,4084,routed,211.95,7.99,230,,,,,,67.51,2026-08-12T16:57:14Z,2026-09-17T13:44:09Z
24000,3026,completed,2849.94,0,230,,,,,25330,71.25,2026-08-28T00:51:01Z,2026-09-17T13:44:09Z
24001,2621,completed,1049.95,0,237,,,,,,82.87,2026-08-13T21:17:02Z,2026-09-17T13:44:09Z
24002,3814,completed,1969.88,7.99,245,,,,,26002,89.59,2026-08-24T08:03:38Z,2026-09-17T13:44:09Z
24003,3581,cancelled,372.96,7.99,226,,,,,,51.09,2026-07-31T01:45:48Z,2026-09-17T13:44:09Z
24004,2936,pending,682.93,7.99,,,,,,,52.27,2026-08-13T01:00:14Z,2026-09-17T13:44:09Z
24005,2513,confirmed,189.96,7.99,250,,,,,,35.93,2026-08-21T10:30:52Z,2026-09-17T13:44:09Z
24006,3477,processing,1199.94,7.99,221,,,,,,12.16,2026-07-26T02:41:10Z,2026-09-17T13:44:09Z
24007,2768,routed,5939.92,14.99,245,,,,,,77.32,2026-08-13T03:07:28Z,2026-09-17T13:44:09Z
24008,2527,completed,941.91,7.99,235,,,,,24637,17.75,2026-07-29T16:07:11Z,2026-09-17T13:44:09Z
24009,3717,completed,586.91,7.99,247,,,,,,37.71,2026-08-29T05:13:09Z,2026-09-17T13:44:09Z
24010,4019,completed,2187.94,7.99,228,,,,,,35.09,2026-08-09T19:49:09Z,2026-09-17T13:44:09Z
24011,3839,cancelled,7499.97,0,228,,,,,,32.74,2026-08-18T00:47:56Z,2026-09-17T13:44:09Z
24012,2697,pending,1939.94,14.99,,,,,,26623,15.88,2026-09-06T23:51:32Z,2026-09-17T13:44:09Z
24013,3358,confirmed,700.94,7.99,233,,,,,,61.25,2026-08-08T12:18:05Z,2026-09-17T13:44:09Z
24014,2422,processing,1034.97,7.99,235,,,,,,23.13,2026-09-16T09:39:55Z,2026-09-17T13:44:09Z
24015,2501,routed,1979.9,7.99,249,,,,,25531,75.94,2026-07-20T13:03:34Z,2026-09-17T13:44:09Z
24016,3015,completed,899.95,0,242,,,,,,17.49,2026-09-05T04:18:30Z,2026-09-17T13:44:09Z
24017,3588,completed,3484.98,7.99,223,,,,,,71.76,2026-08-17T02:06:02Z,2026-09-17T13:44:09Z
24018,2599,completed,12296.89,7.99,239,,,,,,26.91,2026-09-03T20:32:47Z,2026-09-17T13:44:09Z
24019,3096,cancelled,374.95,0,245,,,,,,62.2,2026-09-10T02:13:21Z,2026-09-17T13:44:09Z
24020,3016,pending,299.97,14.99,,,,,,25776,64.16,2026-08-01T19:48:28Z,2026-09-17T13:44:09Z
24021,3856,confirmed,399.97,0,250,,,,,,54.09,2026-08-09T10:19:46Z,2026-09-17T13:44:09Z
24022,3445,processing,724.92,14.99,244,,,,,25873,80.04,2026-07-28T18:01:08Z,2026-09-17T13:44:09Z
24023,3218,routed,659.97,0,229,,,,,,41.53,2026-09-08T21:04:06Z,2026-09-17T13:44:09Z
24024,2515,completed,277.93,7.99,245,,,,,24780,85.17,2026-08-20T21:41:48Z,2026-09-17T13:44:09Z
24025,3571,completed,12449.9,7.99,237,,,,,22930,44.26,2026-08-25T21:13:16Z,2026-09-17T13:44:09Z
24026,2804,completed,305.96,7.99,242,,,,,,83.87,2026-08-13T18:22:46Z,2026-09-17T13:44:09Z
24027,2901,cancelled,8713.94,7.99,246,,,,,,25.62,2026-07-21T08:48:41Z,2026-09-17T13:44:09Z
24028,2712,pending,5759.92,14.99,,,,,,23548,28.26,2026-07-27T09:54:49Z,2026-09-17T13:44:09Z
24029,3114,confirmed,1728.9,7.99,247,,,,,,86.26,2026-08-30T22:00:47Z,2026-09-17T13:44:09Z
24030,3090,processing,3507.89,7.99,237,,,,,,60.94,2026-08-18T07:37:06Z,2026-09-17T13:44:09Z
24031,2628,routed,219.97,7.99,228,,,,,,24.05,2026-07-28T08:51:20Z,2026-09-17T13:44:09Z
24032,2672,completed,22.99,7.99,249,,,,,,46.87,2026-09-11T06:18:09Z,2026-09-17T13:44:09Z
24033,2919,completed,685.92,7.99,238,,,,,,66.97,2026-07-22T09:07:29Z,2026-09-17T13:44:09Z
24034,3953,completed,1809.94,7.99,232,,,,,,51.36,2026-08-01T07:12:43Z,2026-09-17T13:44:09Z
24035,3275,cancelled,39.99,14.99,224,,,,,,11.38,2026-07-29T18:58:21Z,2026-09-17T13:44:09Z
24036,2963,pending,1309.91,7.99,,,,,,26690,52.81,2026-07-19T17:14:28Z,2026-09-17T13:44:09Z
24037,3479,confirmed,359.97,7.99,222,,,,,23347,62.38,2026-07-29T21:15:03Z,2026-09-17T13:44:09Z
24038,2973,processing,169.98,7.99,245,,,,,23004,42.99,2026-08-22T21:40:23Z,2026-09-17T13:44:09Z
24039,4091,routed,458.96,7.99,223,,,,,,35.06,2026-08-30T12:20:19Z,2026-09-17T13:44:09Z
24040,3618,completed,2178.97,7.99,241,,,,,,29.11,2026-07-25T02:11:08Z,2026-09-17T13:44:09Z
24041,2560,completed,2685,7.99,241,,,,,22750,37.07,2026-07-29T23:17:02Z,2026-09-17T13:44:09Z
24042,3744,completed,1104.92,7.99,223,,,,,,67.73,2026-08-09T08:07:45Z,2026-09-17T13:44:09Z
24043,3504,cancelled,1534.98,14.99,232,,,,,25681,11.11,2026-08-03T03:01:20Z,2026-09-17T13:44:09Z
24044,3708,pending,877.9,7.99,,,,,,,33.62,2026-08-30T16:16:44Z,2026-09-17T13:44:09Z
24045,3541,confirmed,1324.97,7.99,222,,,,,,43.4,2026-07-28T21:10:37Z,2026-09-17T13:44:09Z
24046,2229,processing,93.98,7.99,233,,,,,,44.27,2026-08-16T00:01:46Z,2026-09-17T13:44:09Z
24047,3563,routed,494.94,7.99,248,,,,,25957,69.09,2026-08-01T11:00:50Z,2026-09-17T13:44:09Z
24048,3910,completed,3514.89,7.99,248,,,,,,36.49,2026-08-10T01:26:13Z,2026-09-17T13:44:09Z
24049,3925,completed,1368.96,14.99,226,,,,,23539,11.42,2026-08-04T02:00:01Z,2026-09-17T13:44:09Z
24050,2845,completed,319.98,0,223,,,,,,63.71,2026-08-17T15:05:29Z,2026-09-17T13:44:09Z
24051,3610,cancelled,9108.92,0,223,,,,,,14.88,2026-09-15T22:09:34Z,2026-09-17T13:44:09Z
24052,3675,pending,312.94,7.99,,,,,,,89.26,2026-08-01T12:10:30Z,2026-09-17T13:44:09Z
24053,4213,confirmed,3949.95,7.99,221,,,,,,32.72,2026-08-17T01:13:55Z,2026-09-17T13:44:09Z
24054,3203,processing,49.98,0,227,,,,,,71.46,2026-09-06T19:10:40Z,2026-09-17T13:44:09Z
24055,3602,routed,89.99,0,227,,,,,23673,50.56,2026-08-25T00:10:00Z,2026-09-17T13:44:09Z
24056,3139,completed,1897.88,7.99,247,,,,,,11.45,2026-08-26T09:27:57Z,2026-09-17T13:44:09Z
24057,2879,completed,1099.98,7.99,235,,,,,,89.78,2026-08-29T00:27:49Z,2026-09-17T13:44:09Z
24058,3865,completed,489.97,0,234,,,,,,33.18,2026-08-17T20:16:21Z,2026-09-17T13:44:09Z
24059,3551,cancelled,279.99,14.99,235,,,,,,47.3,2026-08-16T05:24:34Z,2026-09-17T13:44:09Z
24060,4195,pending,139.98,7.99,,,,,,,78.4,2026-07-31T21:20:17Z,2026-09-17T13:44:09Z
24061,2873,confirmed,1099.96,7.99,227,,,,,,69.96,2026-09-09T15:28:16Z,2026-09-17T13:44:09Z
24062,4007,processing,69.99,14.99,227,,,,,,47.68,2026-08-17T02:00:06Z,2026-09-17T13:44:09Z
24063,3840,routed,154.97,0,226,,,,,,16.59,2026-08-30T03:52:29Z,2026-09-17T13:44:09Z
24064,2563,completed,176.97,7.99,236,,,,,,57.32,2026-08-19T04:57:38Z,2026-09-17T13:44:09Z
24065,2618,completed,68.97,7.99,221,,,,,,11.01,2026-09-04T12:40:03Z,2026-09-17T13:44:09Z
24066,3962,completed,434.98,0,249,,,,,26827,17.4,2026-07-31T17:55:43Z,2026-09-17T13:44:09Z
24067,4151,cancelled,899.98,7.99,231,,,,,22672,26.09,2026-07-29T00:32:23Z,2026-09-17T13:44:09Z
24068,2430,pending,339.95,0,,,,,,,41.21,2026-08-09T09:58:18Z,2026-09-17T13:44:09Z
24069,3098,confirmed,394.95,7.99,224,,,,,,82.05,2026-09-04T01:57:59Z,2026-09-17T13:44:09Z
24070,3435,processing,159.98,7.99,238,,,,,,48.22,2026-09-16T16:02:36Z,2026-09-17T13:44:09Z
24071,4118,routed,2244.94,0,241,,,,,,49.6,2026-07-23T13:25:46Z,2026-09-17T13:44:09Z
24072,2294,completed,224.97,7.99,242,,,,,,88.53,2026-09-12T04:12:31Z,2026-09-17T13:44:09Z
24073,2636,completed,799.96,14.99,249,,,,,,68.71,2026-09-12T18:42:14Z,2026-09-17T13:44:09Z
24074,3423,completed,376.96,0,246,,,,,,44.28,2026-08-17T19:06:45Z,2026-09-17T13:44:09Z
24075,4053,cancelled,3463.91,7.99,233,,,,,,64.12,2026-08-13T06:31:01Z,2026-09-17T13:44:09Z
24076,3280,pending,1539.97,7.99,,,,,,,44.79,2026-08-16T01:51:37Z,2026-09-17T13:44:09Z
24077,3216,confirmed,1179.96,14.99,223,,,,,,91.51,2026-08-22T08:24:23Z,2026-09-17T13:44:09Z
24078,3727,processing,399.98,7.99,242,,,,,22336,91.93,2026-08-13T02:59:13Z,2026-09-17T13:44:09Z
24079,2399,routed,3389.9,7.99,223,,,,,,14.76,2026-08-23T16:40:22Z,2026-09-17T13:44:09Z
24080,2474,completed,137.96,7.99,237,,,,,,83.18,2026-08-30T21:34:47Z,2026-09-17T13:44:09Z
24081,3019,completed,116.97,0,229,,,,,25412,61.9,2026-09-13T10:36:26Z,2026-09-17T13:44:09Z
24082,2970,completed,415.94,0,237,,,,,,39.8,2026-09-08T08:08:34Z,2026-09-17T13:44:09Z
24083,3423,cancelled,543.96,7.99,222,,,,,25417,53.92,2026-08-05T02:15:42Z,2026-09-17T13:44:09Z
24084,2574,pending,719.9,7.99,,,,,,,59.32,2026-07-22T17:05:27Z,2026-09-17T13:44:09Z
24085,2821,confirmed,654.95,0,250,,,,,26610,11.42,2026-08-14T23:39:57Z,2026-09-17T13:44:09Z
24086,3242,processing,269.97,7.99,248,,,,,23807,24.74,2026-09-12T17:56:31Z,2026-09-17T13:44:09Z
24087,3115,routed,1249.98,7.99,237,,,,,26452,90.39,2026-07-19T17:03:31Z,2026-09-17T13:44:09Z
24088,3057,completed,1739.91,7.99,226,,,,,23538,28.13,2026-08-07T00:21:29Z,2026-09-17T13:44:09Z
24089,2505,completed,62.98,14.99,225,,,,,24380,60.48,2026-09-05T05:08:34Z,2026-09-17T13:44:09Z
24090,2922,completed,609.94,7.99,247,,,,,,88.62,2026-08-19T14:29:25Z,2026-09-17T13:44:09Z
24091,3404,cancelled,588.96,0,225,,,,,22856,73.41,2026-08-03T16:34:55Z,2026-09-17T13:44:09Z
24092,2421,pending,1799.98,7.99,,,,,,23568,87.82,2026-09-05T16:55:04Z,2026-09-17T13:44:09Z
24093,4190,confirmed,1445.92,0,244,,,,,,69.86,2026-09-06T01:27:07Z,2026-09-17T13:44:09Z
24094,2953,processing,349.99,7.99,243,,,,,,46.96,2026-07-23T23:56:43Z,2026-09-17T13:44:09Z
24095,2665,routed,1413.95,7.99,247,,,,,22859,19,2026-09-13T04:54:49Z,2026-09-17T13:44:09Z
24096,2695,completed,384.91,7.99,243,,,,,,62.46,2026-08-06T04:22:41Z,2026-09-17T13:44:09Z
24097,3922,completed,899.97,7.99,226,,,,,,91.56,2026-07-26T16:58:45Z,2026-09-17T13:44:09Z
24098,2480,completed,539.97,14.99,222,,,,,23691,22.69,2026-07-29T17:50:42Z,2026-09-17T13:44:09Z
24099,2339,cancelled,86.97,0,233,,,,,,84.82,2026-09-05T04:53:32Z,2026-09-17T13:44:09Z
24100,3371,pending,5159.91,0,,,,,,,23.38,2026-08-29T17:20:23Z,2026-09-17T13:44:09Z
24101,3792,confirmed,149.97,7.99,249,,,,,,38.52,2026-08-03T19:30:49Z,2026-09-17T13:44:09Z
24102,3748,processing,1659.96,0,250,,,,,24096,65.61,2026-08-14T12:40:09Z,2026-09-17T13:44:09Z
24103,2979,routed,179.97,7.99,248,,,,,,16.29,2026-09-12T03:26:17Z,2026-09-17T13:44:09Z
24104,2987,completed,794.91,7.99,227,,,,,,68.22,2026-08-28T05:39:12Z,2026-09-17T13:44:09Z
24105,3047,completed,149.97,14.99,236,,,,,,49.74,2026-08-18T21:20:26Z,2026-09-17T13:44:09Z
24106,3402,completed,1818.88,14.99,231,,,,,,84.96,2026-09-15T18:15:06Z,2026-09-17T13:44:09Z
24107,4045,cancelled,944.97,14.99,241,,,,,,51.71,2026-08-19T09:30:36Z,2026-09-17T13:44:09Z
24108,3706,pending,288.96,7.99,,,,,,23865,35.93,2026-08-26T10:57:57Z,2026-09-17T13:44:09Z
24109,2876,confirmed,959.95,14.99,235,,,,,,31.82,2026-09-14T00:11:06Z,2026-09-17T13:44:09Z
24110,2557,processing,908.9,7.99,249,,,,,,69.97,2026-08-19T13:09:45Z,2026-09-17T13:44:09Z
24111,3079,routed,639.97,0,226,,,,,,18.81,2026-08-18T19:53:22Z,2026-09-17T13:44:09Z
24112,4042,completed,21.99,0,229,,,,,,51.85,2026-09-16T22:29:26Z,2026-09-17T13:44:09Z
24113,2989,completed,1159.95,0,233,,,,,,51.63,2026-08-07T09:46:29Z,2026-09-17T13:44:09Z
24114,4097,completed,279.94,0,242,,,,,,43.54,2026-08-17T16:37:18Z,2026-09-17T13:44:09Z
24115,4192,cancelled,453.91,7.99,244,,,,,,93.77,2026-08-22T13:29:23Z,2026-09-17T13:44:09Z
24116,3962,pending,475.92,0,,,,,,23280,78.12,2026-09-17T06:35:43Z,2026-09-17T13:44:09Z
24117,3564,confirmed,864.9,0,239,,,,,,71.87,2026-08-09T14:32:40Z,2026-09-17T13:44:09Z
24118,3332,processing,1144.96,0,226,,,,,,82.04,2026-08-17T09:53:50Z,2026-09-17T13:44:09Z
24119,3756,routed,1400.97,7.99,249,,,,,,72.91,2026-08-31T09:07:46Z,2026-09-17T13:44:09Z
24120,4181,completed,599.95,14.99,242,,,,,,19.88,2026-09-12T15:53:05Z,2026-09-17T13:44:09Z
24121,4055,completed,319.98,0,233,,,,,,60.15,2026-08-13T02:28:52Z,2026-09-17T13:44:09Z
24122,3001,completed,304.97,7.99,221,,,,,,69.38,2026-09-06T08:16:50Z,2026-09-17T13:44:09Z
24123,3895,cancelled,3649.92,7.99,233,,,,,,12.49,2026-08-14T21:05:17Z,2026-09-17T13:44:09Z
24124,3165,pending,5719.9,0,,,,,,26911,89.86,2026-07-23T17:53:48Z,2026-09-17T13:44:09Z
24125,2738,confirmed,246.93,0,221,,,,,,79.02,2026-09-11T10:21:55Z,2026-09-17T13:44:09Z
24126,3628,processing,954.9,7.99,238,,,,,,59.92,2026-08-25T09:11:00Z,2026-09-17T13:44:09Z
24127,3862,routed,2008.9,14.99,234,,,,,23654,39.96,2026-09-01T15:53:35Z,2026-09-17T13:44:09Z
24128,2525,completed,149.97,14.99,247,,,,,,28.57,2026-07-24T04:15:26Z,2026-09-17T13:44:09Z
24129,3843,completed,580.94,7.99,226,,,,,24795,29.19,2026-09-14T01:31:07Z,2026-09-17T13:44:09Z
24130,2895,completed,49.99,14.99,232,,,,,,71.37,2026-08-17T01:32:04Z,2026-09-17T13:44:09Z
24131,4074,cancelled,969.92,7.99,242,,,,,22221,52.19,2026-09-14T03:52:01Z,2026-09-17T13:44:09Z
24132,2392,pending,335.95,0,,,,,,23803,82.34,2026-08-28T06:24:53Z,2026-09-17T13:44:09Z
24133,3415,confirmed,116.98,7.99,226,,,,,,63.33,2026-07-29T19:59:26Z,2026-09-17T13:44:09Z
24134,2288,processing,719.95,14.99,243,,,,,23972,20.4,2026-08-10T06:54:03Z,2026-09-17T13:44:09Z
24135,3857,routed,11999.97,0,229,,,,,,94.8,2026-09-16T00:23:38Z,2026-09-17T13:44:09Z
24136,3751,completed,1010.93,0,236,,,,,,80.66,2026-09-11T00:16:58Z,2026-09-17T13:44:09Z
24137,2398,completed,2149.9,0,241,,,,,,63.13,2026-07-28T06:38:55Z,2026-09-17T13:44:09Z
24138,3727,completed,1059.91,7.99,228,,,,,,54.04,2026-08-05T17:57:14Z,2026-09-17T13:44:09Z
24139,4126,cancelled,319.98,7.99,233,,,,,,49.61,2026-08-18T12:04:19Z,2026-09-17T13:44:09Z
24140,2960,pending,639.96,0,,,,,,,24.94,2026-07-19T22:04:12Z,2026-09-17T13:44:09Z
24141,2993,confirmed,415.96,7.99,228,,,,,23025,75.14,2026-08-19T13:14:47Z,2026-09-17T13:44:09Z
24142,3757,processing,249.99,7.99,245,,,,,,26.86,2026-09-09T10:55:56Z,2026-09-17T13:44:09Z
24143,3104,routed,1459.93,14.99,230,,,,,,83.03,2026-09-13T05:54:24Z,2026-09-17T13:44:09Z
24144,4004,completed,5099.88,7.99,224,,,,,23915,65.08,2026-08-29T09:57:53Z,2026-09-17T13:44:09Z
24145,2683,completed,89.99,0,239,,,,,23987,22.88,2026-08-01T20:25:33Z,2026-09-17T13:44:09Z
24146,2844,completed,2229.97,7.99,244,,,,,,12.22,2026-08-18T03:29:19Z,2026-09-17T13:44:09Z
24147,3848,cancelled,419.96,0,221,,,,,,74.35,2026-08-26T16:48:47Z,2026-09-17T13:44:09Z
24148,2301,pending,1579.88,7.99,,,,,,,23.2,2026-08-09T11:40:15Z,2026-09-17T13:44:09Z
24149,2863,confirmed,339.96,7.99,221,,,,,27046,91.82,2026-08-13T03:16:10Z,2026-09-17T13:44:09Z
24150,3686,processing,779.9,0,242,,,,,,49.82,2026-08-17T22:23:01Z,2026-09-17T13:44:09Z
24151,3804,routed,1449.96,0,240,,,,,,25.7,2026-08-10T19:23:21Z,2026-09-17T13:44:09Z
24152,3536,completed,457.93,0,221,,,,,,89.75,2026-08-25T19:15:12Z,2026-09-17T13:44:09Z
24153,3361,completed,3304.97,0,247,,,,,,10.56,2026-07-31T07:51:50Z,2026-09-17T13:44:09Z
24154,4167,completed,264.92,0,226,,,,,,56.12,2026-09-06T01:35:14Z,2026-09-17T13:44:09Z
24155,3856,cancelled,1969.92,14.99,234,,,,,,18.54,2026-08-05T16:57:06Z,2026-09-17T13:44:09Z
24156,4004,pending,78.98,0,,,,,,,15.38,2026-07-30T12:12:02Z,2026-09-17T13:44:09Z
24157,3662,confirmed,249.99,0,228,,,,,,22.89,2026-09-08T21:00:00Z,2026-09-17T13:44:09Z
24158,2368,processing,2819.94,0,231,,,,,,63.42,2026-07-22T23:21:21Z,2026-09-17T13:44:09Z
24159,3624,routed,2076.92,7.99,242,,,,,27108,77.08,2026-07-31T21:19:37Z,2026-09-17T13:44:09Z
24160,2846,completed,1349.91,7.99,228,,,,,,34.37,2026-07-31T05:39:37Z,2026-09-17T13:44:09Z
24161,2528,completed,3177.98,0,233,,,,,25363,90.75,2026-08-22T00:57:41Z,2026-09-17T13:44:09Z
24162,2958,completed,12089.96,0,245,,,,,,85.63,2026-09-15T17:06:47Z,2026-09-17T13:44:09Z
24163,2845,cancelled,1319.94,14.99,226,,,,,,37.71,2026-07-31T11:08:03Z,2026-09-17T13:44:09Z
24164,2433,pending,1284.94,0,,,,,,,63.02,2026-09-01T00:21:44Z,2026-09-17T13:44:09Z
