signal_part_mention_id,production_signal_id,manufactured_part_id,confidence_score,mention_type,created_at
2772,3971,26,0.933,semantic,2026-06-29T21:44:57Z
2773,3972,14,0.905,hashtag,2026-06-29T21:44:57Z
2774,3974,21,0.843,inferred,2026-06-29T21:44:57Z
2775,3975,9,0.722,direct,2026-06-29T21:44:57Z
2776,3976,1,0.854,semantic,2026-06-29T21:44:57Z
2777,3979,23,0.776,inferred,2026-06-29T21:44:57Z
2778,3980,18,0.742,direct,2026-06-29T21:44:57Z
2779,3981,1,0.966,semantic,2026-06-29T21:44:57Z
2780,3982,17,0.746,hashtag,2026-06-29T21:44:57Z
2781,3983,27,0.852,visual,2026-06-29T21:44:57Z
2782,3984,20,0.707,inferred,2026-06-29T21:44:57Z
2783,3985,22,0.848,direct,2026-06-29T21:44:57Z
2784,3986,6,0.794,semantic,2026-06-29T21:44:57Z
2785,3987,17,0.812,hashtag,2026-06-29T21:44:57Z
2786,3988,8,0.912,visual,2026-06-29T21:44:57Z
2787,3989,4,0.914,inferred,2026-06-29T21:44:57Z
2788,3991,2,0.825,semantic,2026-06-29T21:44:57Z
2789,3992,21,1,hashtag,2026-06-29T21:44:57Z
2790,3996,31,0.918,semantic,2026-06-29T21:44:57Z
2791,3998,12,0.848,visual,2026-06-29T21:44:57Z
2792,4000,27,0.804,direct,2026-06-29T21:44:57Z
2793,4001,16,0.869,semantic,2026-06-29T21:44:57Z
2794,4002,19,0.808,hashtag,2026-06-29T21:44:57Z
2795,4003,7,0.8,visual,2026-06-29T21:44:57Z
2796,4005,29,0.916,direct,2026-06-29T21:44:57Z
2797,4006,22,0.989,semantic,2026-06-29T21:44:57Z
2798,4007,11,0.931,hashtag,2026-06-29T21:44:57Z
2799,4008,1,0.795,visual,2026-06-29T21:44:57Z
2800,4009,11,0.889,inferred,2026-06-29T21:44:57Z
2801,4010,13,0.941,direct,2026-06-29T21:44:57Z
2802,4012,7,0.707,hashtag,2026-06-29T21:44:57Z
2803,4014,13,0.816,inferred,2026-06-29T21:44:57Z
2804,4015,16,0.79,direct,2026-06-29T21:44:57Z
2805,4016,24,0.81,semantic,2026-06-29T21:44:57Z
2806,4017,24,0.945,hashtag,2026-06-29T21:44:57Z
2807,4019,24,0.934,inferred,2026-06-29T21:44:57Z
2808,4020,22,0.946,direct,2026-06-29T21:44:57Z
2809,4021,6,0.774,semantic,2026-06-29T21:44:57Z
2810,4022,1,0.803,hashtag,2026-06-29T21:44:57Z
2811,4024,21,0.95,inferred,2026-06-29T21:44:57Z
2812,4026,11,0.816,semantic,2026-06-29T21:44:57Z
2813,4027,28,0.774,hashtag,2026-06-29T21:44:57Z
2814,4028,2,0.903,visual,2026-06-29T21:44:57Z
2815,4030,25,0.768,direct,2026-06-29T21:44:57Z
2816,4031,17,0.94,semantic,2026-06-29T21:44:57Z
2817,4032,25,0.993,hashtag,2026-06-29T21:44:57Z
2818,4033,11,0.76,visual,2026-06-29T21:44:57Z
2819,4035,22,0.94,direct,2026-06-29T21:44:57Z
2820,4037,22,0.846,hashtag,2026-06-29T21:44:57Z
2821,4039,18,0.702,inferred,2026-06-29T21:44:57Z
2822,4041,7,0.731,semantic,2026-06-29T21:44:57Z
2823,4042,16,0.783,hashtag,2026-06-29T21:44:57Z
2824,4043,8,0.987,visual,2026-06-29T21:44:57Z
2825,4044,30,0.991,inferred,2026-06-29T21:44:57Z
2826,4045,8,0.71,direct,2026-06-29T21:44:57Z
2827,4046,11,0.708,semantic,2026-06-29T21:44:57Z
2828,4048,18,0.801,visual,2026-06-29T21:44:57Z
2829,4049,29,0.864,inferred,2026-06-29T21:44:57Z
2830,4050,2,0.885,direct,2026-06-29T21:44:57Z
2831,4051,2,0.706,semantic,2026-06-29T21:44:57Z
2832,4052,13,0.908,hashtag,2026-06-29T21:44:57Z
2833,4053,20,0.797,visual,2026-06-29T21:44:57Z
2834,4056,18,0.948,semantic,2026-06-29T21:44:57Z
2835,4058,24,0.702,visual,2026-06-29T21:44:57Z
2836,4061,4,0.819,semantic,2026-06-29T21:44:57Z
2837,4063,10,0.727,visual,2026-06-29T21:44:57Z
2838,4064,16,0.921,inferred,2026-06-29T21:44:57Z
2839,4065,9,0.959,direct,2026-06-29T21:44:57Z
2840,4067,30,0.843,hashtag,2026-06-29T21:44:57Z
2841,4068,13,0.748,visual,2026-06-29T21:44:57Z
2842,4069,19,0.75,inferred,2026-06-29T21:44:57Z
2843,4070,17,0.994,direct,2026-06-29T21:44:57Z
2844,4071,24,0.872,semantic,2026-06-29T21:44:57Z
2845,4072,6,0.786,hashtag,2026-06-29T21:44:57Z
2846,4074,11,0.72,inferred,2026-06-29T21:44:57Z
2847,4075,17,0.78,direct,2026-06-29T21:44:57Z
2848,4076,17,0.759,semantic,2026-06-29T21:44:57Z
2849,4079,23,0.916,inferred,2026-06-29T21:44:57Z
2850,4080,20,0.96,direct,2026-06-29T21:44:57Z
2851,4081,23,0.831,semantic,2026-06-29T21:44:57Z
2852,4082,30,0.951,hashtag,2026-06-29T21:44:57Z
2853,4083,28,0.702,visual,2026-06-29T21:44:57Z
2854,4085,4,0.91,direct,2026-06-29T21:44:57Z
2855,4086,14,0.793,semantic,2026-06-29T21:44:57Z
2856,4087,16,0.824,hashtag,2026-06-29T21:44:57Z
2857,4088,27,0.987,visual,2026-06-29T21:44:57Z
2858,4090,3,0.97,direct,2026-06-29T21:44:57Z
2859,4093,5,0.721,visual,2026-06-29T21:44:57Z
2860,4094,10,0.899,inferred,2026-06-29T21:44:57Z
2861,4095,1,0.752,direct,2026-06-29T21:44:57Z
2862,4096,25,0.966,semantic,2026-06-29T21:44:57Z
2863,4099,15,0.718,inferred,2026-06-29T21:44:57Z
2864,4100,26,0.882,direct,2026-06-29T21:44:57Z
2865,4101,17,0.908,semantic,2026-06-29T21:44:57Z
2866,4104,15,0.917,inferred,2026-06-29T21:44:57Z
2867,4105,26,0.848,direct,2026-06-29T21:44:57Z
2868,4106,17,0.89,semantic,2026-06-29T21:44:57Z
2869,4107,27,0.76,hashtag,2026-06-29T21:44:57Z
2870,4108,29,0.919,visual,2026-06-29T21:44:57Z
2871,4110,8,0.743,direct,2026-06-29T21:44:57Z
2872,4111,1,0.887,semantic,2026-06-29T21:44:57Z
2873,4112,12,0.874,hashtag,2026-06-29T21:44:57Z
2874,4114,5,0.742,inferred,2026-06-29T21:44:57Z
2875,4115,15,0.835,direct,2026-06-29T21:44:57Z
2876,4118,6,0.99,visual,2026-06-29T21:44:57Z
2877,4119,27,0.775,inferred,2026-06-29T21:44:57Z
2878,4121,6,0.778,semantic,2026-06-29T21:44:57Z
2879,4123,28,0.749,visual,2026-06-29T21:44:57Z
2880,4124,2,0.895,inferred,2026-06-29T21:44:57Z
2881,4125,8,0.963,direct,2026-06-29T21:44:57Z
2882,4126,21,0.952,semantic,2026-06-29T21:44:57Z
2883,4128,3,0.981,visual,2026-06-29T21:44:57Z
2884,4129,29,0.998,inferred,2026-06-29T21:44:57Z
2885,4130,26,0.908,direct,2026-06-29T21:44:57Z
2886,4132,1,0.932,hashtag,2026-06-29T21:44:57Z
2887,4133,5,0.979,visual,2026-06-29T21:44:57Z
2888,4138,27,0.882,visual,2026-06-29T21:44:57Z
2889,4139,28,0.755,inferred,2026-06-29T21:44:57Z
2890,4142,11,0.839,hashtag,2026-06-29T21:44:57Z
2891,4145,15,0.72,direct,2026-06-29T21:44:57Z
2892,4146,23,0.731,semantic,2026-06-29T21:44:57Z
2893,4147,19,0.925,hashtag,2026-06-29T21:44:57Z
2894,4149,11,0.973,inferred,2026-06-29T21:44:57Z
2895,4150,12,0.931,direct,2026-06-29T21:44:57Z
2896,4151,12,0.769,semantic,2026-06-29T21:44:57Z
2897,4152,26,0.996,hashtag,2026-06-29T21:44:57Z
2898,4155,20,0.959,direct,2026-06-29T21:44:57Z
2899,4157,13,0.78,hashtag,2026-06-29T21:44:57Z
2900,4158,27,0.911,visual,2026-06-29T21:44:57Z
2901,4160,8,0.708,direct,2026-06-29T21:44:57Z
2902,4161,23,0.914,semantic,2026-06-29T21:44:57Z
2903,4162,28,0.873,hashtag,2026-06-29T21:44:57Z
2904,4163,11,0.861,visual,2026-06-29T21:44:57Z
2905,4164,26,0.839,inferred,2026-06-29T21:44:57Z
2906,4165,2,0.872,direct,2026-06-29T21:44:57Z
2907,4166,24,0.869,semantic,2026-06-29T21:44:57Z
2908,4168,15,0.918,visual,2026-06-29T21:44:57Z
2909,4169,14,0.886,inferred,2026-06-29T21:44:57Z
2910,4170,25,0.954,direct,2026-06-29T21:44:57Z
2911,4171,12,0.987,semantic,2026-06-29T21:44:57Z
2912,4172,21,0.908,hashtag,2026-06-29T21:44:57Z
2913,4173,21,0.764,visual,2026-06-29T21:44:57Z
2914,4174,23,0.801,inferred,2026-06-29T21:44:57Z
2915,4176,6,0.753,semantic,2026-06-29T21:44:57Z
2916,4178,14,0.82,visual,2026-06-29T21:44:57Z
2917,4179,7,0.824,inferred,2026-06-29T21:44:57Z
2918,4180,26,0.798,direct,2026-06-29T21:44:57Z
2919,4183,8,0.748,visual,2026-06-29T21:44:57Z
2920,4184,19,0.851,inferred,2026-06-29T21:44:57Z
2921,4185,1,0.858,direct,2026-06-29T21:44:57Z
2922,4186,21,0.943,semantic,2026-06-29T21:44:57Z
2923,4187,23,0.823,hashtag,2026-06-29T21:44:57Z
2924,4190,19,0.909,direct,2026-06-29T21:44:57Z
2925,4192,11,0.847,hashtag,2026-06-29T21:44:57Z
2926,4193,14,0.958,visual,2026-06-29T21:44:57Z
2927,4195,16,0.858,direct,2026-06-29T21:44:57Z
2928,4196,20,0.889,semantic,2026-06-29T21:44:57Z
2929,4197,22,0.793,hashtag,2026-06-29T21:44:57Z
2930,4198,31,0.841,visual,2026-06-29T21:44:57Z
2931,4201,28,0.998,semantic,2026-06-29T21:44:57Z
2932,4202,15,0.882,hashtag,2026-06-29T21:44:57Z
2933,4204,8,0.858,inferred,2026-06-29T21:44:57Z
2934,4205,30,0.896,direct,2026-06-29T21:44:57Z
2935,4206,18,0.782,semantic,2026-06-29T21:44:57Z
2936,4207,29,0.733,hashtag,2026-06-29T21:44:57Z
2937,4208,30,0.935,visual,2026-06-29T21:44:57Z
2938,4212,8,0.795,hashtag,2026-06-29T21:44:57Z
2939,4213,31,0.812,visual,2026-06-29T21:44:57Z
2940,4216,22,0.945,semantic,2026-06-29T21:44:57Z
2941,4217,19,0.812,hashtag,2026-06-29T21:44:57Z
2942,4219,1,0.817,inferred,2026-06-29T21:44:57Z
2943,4220,28,0.845,direct,2026-06-29T21:44:57Z
2944,4221,11,0.73,semantic,2026-06-29T21:44:57Z
2945,4224,27,0.871,inferred,2026-06-29T21:44:57Z
2946,4226,13,0.799,semantic,2026-06-29T21:44:57Z
2947,4228,12,0.979,visual,2026-06-29T21:44:57Z
2948,4229,28,0.981,inferred,2026-06-29T21:44:57Z
2949,4231,16,0.848,semantic,2026-06-29T21:44:57Z
2950,4232,18,0.984,hashtag,2026-06-29T21:44:57Z
2951,4233,11,0.936,visual,2026-06-29T21:44:57Z
2952,4234,15,0.952,inferred,2026-06-29T21:44:57Z
2953,4235,3,0.846,direct,2026-06-29T21:44:57Z
2954,4236,4,0.904,semantic,2026-06-29T21:44:57Z
2955,4239,29,0.927,inferred,2026-06-29T21:44:57Z
2956,4240,25,0.89,direct,2026-06-29T21:44:57Z
2957,4241,31,0.968,semantic,2026-06-29T21:44:57Z
2958,4242,7,0.774,hashtag,2026-06-29T21:44:57Z
2959,4243,4,0.765,visual,2026-06-29T21:44:57Z
2960,4246,9,0.981,semantic,2026-06-29T21:44:57Z
2961,4248,13,0.895,visual,2026-06-29T21:44:57Z
2962,4249,22,0.731,inferred,2026-06-29T21:44:57Z
2963,4250,22,0.917,direct,2026-06-29T21:44:57Z
2964,4251,27,0.794,semantic,2026-06-29T21:44:57Z
2965,4252,24,0.801,hashtag,2026-06-29T21:44:57Z
2966,4253,23,0.792,visual,2026-06-29T21:44:57Z
2967,4254,27,0.73,inferred,2026-06-29T21:44:57Z
2968,4256,14,0.708,semantic,2026-06-29T21:44:57Z
2969,4258,18,0.988,visual,2026-06-29T21:44:57Z
2970,4259,25,0.952,inferred,2026-06-29T21:44:57Z
2971,4260,6,0.804,direct,2026-06-29T21:44:57Z
2972,4263,6,0.832,visual,2026-06-29T21:44:57Z
2973,4265,14,0.933,direct,2026-06-29T21:44:57Z
2974,4267,2,0.829,hashtag,2026-06-29T21:44:57Z
2975,4268,18,0.935,visual,2026-06-29T21:44:57Z
2976,4269,10,0.915,inferred,2026-06-29T21:44:57Z
2977,4270,30,0.727,direct,2026-06-29T21:44:57Z
2978,4271,30,0.894,semantic,2026-06-29T21:44:57Z
2979,4274,8,0.772,inferred,2026-06-29T21:44:57Z
2980,4277,2,0.85,hashtag,2026-06-29T21:44:57Z
2981,4279,10,0.884,inferred,2026-06-29T21:44:57Z
2982,4280,5,0.733,direct,2026-06-29T21:44:57Z
2983,4282,30,0.899,hashtag,2026-06-29T21:44:57Z
2984,4283,26,0.78,visual,2026-06-29T21:44:57Z
2985,4284,20,0.782,inferred,2026-06-29T21:44:57Z
2986,4286,4,0.847,semantic,2026-06-29T21:44:57Z
2987,4287,23,0.79,hashtag,2026-06-29T21:44:57Z
2988,4288,15,0.922,visual,2026-06-29T21:44:57Z
2989,4290,13,0.937,direct,2026-06-29T21:44:57Z
2990,4291,5,0.932,semantic,2026-06-29T21:44:57Z
2991,4292,10,0.902,hashtag,2026-06-29T21:44:57Z
2992,4294,31,0.937,inferred,2026-06-29T21:44:57Z
2993,4296,22,0.761,semantic,2026-06-29T21:44:57Z
2994,4297,10,0.852,hashtag,2026-06-29T21:44:57Z
2995,4298,9,0.997,visual,2026-06-29T21:44:57Z
2996,4299,26,0.812,inferred,2026-06-29T21:44:57Z
2997,4300,31,0.97,direct,2026-06-29T21:44:57Z
2998,4301,16,0.702,semantic,2026-06-29T21:44:57Z
2999,4303,12,0.981,visual,2026-06-29T21:44:57Z
3000,4306,18,0.885,semantic,2026-06-29T21:44:57Z
3001,4307,30,0.997,hashtag,2026-06-29T21:44:57Z
3002,4308,27,0.765,visual,2026-06-29T21:44:57Z
3003,4314,9,0.863,inferred,2026-06-29T21:44:57Z
3004,4315,4,0.945,direct,2026-06-29T21:44:57Z
3005,4317,22,0.8,hashtag,2026-06-29T21:44:57Z
3006,4318,4,0.948,visual,2026-06-29T21:44:57Z
3007,4319,31,0.754,inferred,2026-06-29T21:44:57Z
3008,4322,20,0.906,hashtag,2026-06-29T21:44:57Z
3009,4323,18,0.985,visual,2026-06-29T21:44:57Z
3010,4325,3,0.892,direct,2026-06-29T21:44:57Z
3011,4326,12,0.967,semantic,2026-06-29T21:44:57Z
3012,4328,28,0.976,visual,2026-06-29T21:44:57Z
3013,4329,1,0.717,inferred,2026-06-29T21:44:57Z
3014,4331,5,0.825,semantic,2026-06-29T21:44:57Z
3015,4332,5,0.934,hashtag,2026-06-29T21:44:57Z
3016,4333,29,0.712,visual,2026-06-29T21:44:57Z
3017,4335,18,0.91,direct,2026-06-29T21:44:57Z
3018,4336,17,0.858,semantic,2026-06-29T21:44:57Z
3019,4337,8,0.75,hashtag,2026-06-29T21:44:57Z
3020,4341,5,0.714,semantic,2026-06-29T21:44:57Z
3021,4342,27,0.719,hashtag,2026-06-29T21:44:57Z
3022,4344,23,0.781,inferred,2026-06-29T21:44:57Z
3023,4345,31,0.798,direct,2026-06-29T21:44:57Z
3024,4346,12,0.917,semantic,2026-06-29T21:44:57Z
3025,4347,7,0.763,hashtag,2026-06-29T21:44:57Z
3026,4351,26,0.814,semantic,2026-06-29T21:44:57Z
3027,4352,2,0.849,hashtag,2026-06-29T21:44:57Z
3028,4353,31,0.837,visual,2026-06-29T21:44:57Z
3029,4355,28,0.76,direct,2026-06-29T21:44:57Z
3030,4358,24,0.975,visual,2026-06-29T21:44:57Z
3031,4361,28,0.86,semantic,2026-06-29T21:44:57Z
3032,4362,11,0.836,hashtag,2026-06-29T21:44:57Z
3033,4364,28,0.973,inferred,2026-06-29T21:44:57Z
3034,4365,9,0.821,direct,2026-06-29T21:44:57Z
3035,4367,10,0.962,hashtag,2026-06-29T21:44:57Z
3036,4369,21,0.899,inferred,2026-06-29T21:44:57Z
3037,4371,26,0.848,semantic,2026-06-29T21:44:57Z
3038,4374,25,0.853,inferred,2026-06-29T21:44:57Z
3039,4375,26,0.715,direct,2026-06-29T21:44:57Z
3040,4377,10,0.791,hashtag,2026-06-29T21:44:57Z
3041,4378,14,0.992,visual,2026-06-29T21:44:57Z
3042,4379,28,0.868,inferred,2026-06-29T21:44:57Z
3043,4380,21,0.989,direct,2026-06-29T21:44:57Z
3044,4381,25,0.794,semantic,2026-06-29T21:44:57Z
3045,4382,7,0.936,hashtag,2026-06-29T21:44:57Z
3046,4383,12,0.729,visual,2026-06-29T21:44:57Z
3047,4384,16,0.811,inferred,2026-06-29T21:44:57Z
3048,4385,27,0.839,direct,2026-06-29T21:44:57Z
3049,4386,30,0.771,semantic,2026-06-29T21:44:57Z
3050,4389,25,0.787,inferred,2026-06-29T21:44:57Z
3051,4390,20,0.892,direct,2026-06-29T21:44:57Z
3052,4393,15,0.934,visual,2026-06-29T21:44:57Z
3053,4395,5,0.855,direct,2026-06-29T21:44:57Z
3054,4396,9,0.784,semantic,2026-06-29T21:44:57Z
3055,4398,5,0.757,visual,2026-06-29T21:44:57Z
3056,4399,21,0.816,inferred,2026-06-29T21:44:57Z
3057,4400,18,0.703,direct,2026-06-29T21:44:57Z
3058,4403,21,0.758,visual,2026-06-29T21:44:57Z
3059,4404,3,0.752,inferred,2026-06-29T21:44:57Z
3060,4405,3,0.926,direct,2026-06-29T21:44:57Z
3061,4406,6,0.848,semantic,2026-06-29T21:44:57Z
3062,4408,14,0.929,visual,2026-06-29T21:44:57Z
3063,4409,31,0.976,inferred,2026-06-29T21:44:57Z
3064,4410,5,0.934,direct,2026-06-29T21:44:57Z
3065,4411,19,0.915,semantic,2026-06-29T21:44:57Z
3066,4413,9,0.806,visual,2026-06-29T21:44:57Z
3067,4414,12,0.881,inferred,2026-06-29T21:44:57Z
3068,4415,23,0.745,direct,2026-06-29T21:44:57Z
3069,4419,8,0.86,inferred,2026-06-29T21:44:57Z
3070,4420,2,0.804,direct,2026-06-29T21:44:57Z
3071,4422,4,0.756,hashtag,2026-06-29T21:44:57Z
3072,4424,3,0.812,inferred,2026-06-29T21:44:57Z
3073,4426,29,0.747,semantic,2026-06-29T21:44:57Z
3074,4427,2,0.99,hashtag,2026-06-29T21:44:57Z
3075,4428,31,0.713,visual,2026-06-29T21:44:57Z
3076,4429,17,0.711,inferred,2026-06-29T21:44:57Z
3077,4430,15,0.79,direct,2026-06-29T21:44:57Z
3078,4431,17,0.975,semantic,2026-06-29T21:44:57Z
3079,4432,24,0.723,hashtag,2026-06-29T21:44:57Z
3080,4433,18,0.922,visual,2026-06-29T21:44:57Z
3081,4434,10,0.88,inferred,2026-06-29T21:44:57Z
3082,4435,3,0.748,direct,2026-06-29T21:44:57Z
3083,4436,7,0.927,semantic,2026-06-29T21:44:57Z
3084,4437,16,0.783,hashtag,2026-06-29T21:44:57Z
3085,4438,12,0.718,visual,2026-06-29T21:44:57Z
3086,4440,25,0.845,direct,2026-06-29T21:44:57Z
3087,4441,30,0.729,semantic,2026-06-29T21:44:57Z
3088,4443,11,0.962,visual,2026-06-29T21:44:57Z
3089,4445,7,0.94,direct,2026-06-29T21:44:57Z
3090,4446,14,0.855,semantic,2026-06-29T21:44:57Z
3091,4448,27,0.997,visual,2026-06-29T21:44:57Z
3092,4450,27,0.94,direct,2026-06-29T21:44:57Z
3093,4452,11,0.723,hashtag,2026-06-29T21:44:57Z
3094,4453,15,0.795,visual,2026-06-29T21:44:57Z
3095,4454,26,0.864,inferred,2026-06-29T21:44:57Z
3096,4455,1,0.788,direct,2026-06-29T21:44:57Z
3097,4456,6,0.779,semantic,2026-06-29T21:44:57Z
3098,4460,21,0.94,direct,2026-06-29T21:44:57Z
3099,4461,1,0.798,semantic,2026-06-29T21:44:57Z
3100,4463,17,0.969,visual,2026-06-29T21:44:57Z
3101,4466,28,0.872,semantic,2026-06-29T21:44:57Z
3102,4469,24,0.733,inferred,2026-06-29T21:44:57Z
3103,4470,30,0.983,direct,2026-06-29T21:44:57Z
3104,4471,13,0.726,semantic,2026-06-29T21:44:57Z
3105,4475,12,0.888,direct,2026-06-29T21:44:57Z
3106,4476,5,0.719,semantic,2026-06-29T21:44:57Z
3107,4478,4,0.826,visual,2026-06-29T21:44:57Z
3108,4480,3,0.762,direct,2026-06-29T21:44:57Z
3109,4481,18,0.962,semantic,2026-06-29T21:44:57Z
3110,4482,8,0.91,hashtag,2026-06-29T21:44:57Z
3111,4483,5,0.711,visual,2026-06-29T21:44:57Z
3112,4484,17,0.822,inferred,2026-06-29T21:44:57Z
3113,4485,28,0.887,direct,2026-06-29T21:44:57Z
3114,4486,31,0.719,semantic,2026-06-29T21:44:57Z
3115,4487,23,0.925,hashtag,2026-06-29T21:44:57Z
3116,4489,3,0.914,inferred,2026-06-29T21:44:57Z
3117,4490,24,0.772,direct,2026-06-29T21:44:57Z
3118,4491,24,0.737,semantic,2026-06-29T21:44:57Z
3119,4492,14,0.878,hashtag,2026-06-29T21:44:57Z
3120,4493,19,0.945,visual,2026-06-29T21:44:57Z
3121,4494,13,0.922,inferred,2026-06-29T21:44:57Z
3122,4495,6,0.879,direct,2026-06-29T21:44:57Z
3123,4496,23,0.814,semantic,2026-06-29T21:44:57Z
3124,4497,9,0.962,hashtag,2026-06-29T21:44:57Z
3125,4498,22,0.89,visual,2026-06-29T21:44:57Z
3126,4499,26,0.914,inferred,2026-06-29T21:44:57Z
3127,4501,1,0.772,semantic,2026-06-29T21:44:57Z
3128,4504,2,0.732,inferred,2026-06-29T21:44:57Z
3129,4507,28,0.774,hashtag,2026-06-29T21:44:57Z
3130,4509,27,0.84,inferred,2026-06-29T21:44:57Z
3131,4510,29,0.7,direct,2026-06-29T21:44:57Z
3132,4513,2,0.816,visual,2026-06-29T21:44:57Z
3133,4514,26,0.996,inferred,2026-06-29T21:44:57Z
3134,4515,8,0.951,direct,2026-06-29T21:44:57Z
3135,4516,14,0.884,semantic,2026-06-29T21:44:57Z
3136,4517,14,0.871,hashtag,2026-06-29T21:44:57Z
3137,4520,5,0.768,direct,2026-06-29T21:44:57Z
3138,4523,21,0.723,visual,2026-06-29T21:44:57Z
3139,4524,23,0.836,inferred,2026-06-29T21:44:57Z
3140,4527,10,0.84,hashtag,2026-06-29T21:44:57Z
3141,4528,19,0.763,visual,2026-06-29T21:44:57Z
3142,4529,16,0.941,inferred,2026-06-29T21:44:57Z
3143,4531,22,0.712,semantic,2026-06-29T21:44:57Z
3144,4532,31,0.878,hashtag,2026-06-29T21:44:57Z
3145,4534,7,0.87,inferred,2026-06-29T21:44:57Z
3146,4535,24,0.969,direct,2026-06-29T21:44:57Z
3147,4536,24,0.948,semantic,2026-06-29T21:44:57Z
3148,4537,27,0.996,hashtag,2026-06-29T21:44:57Z
3149,4538,14,0.963,visual,2026-06-29T21:44:57Z
3150,4540,31,0.753,direct,2026-06-29T21:44:57Z
3151,4541,14,0.925,semantic,2026-06-29T21:44:57Z
3152,4543,31,0.999,visual,2026-06-29T21:44:57Z
3153,4545,22,0.725,direct,2026-06-29T21:44:57Z
3154,4546,28,0.743,semantic,2026-06-29T21:44:57Z
3155,4547,29,0.744,hashtag,2026-06-29T21:44:57Z
3156,4548,29,0.984,visual,2026-06-29T21:44:57Z
3157,4549,2,0.977,inferred,2026-06-29T21:44:57Z
3158,4551,22,0.85,semantic,2026-06-29T21:44:57Z
3159,4552,28,0.95,hashtag,2026-06-29T21:44:57Z
3160,4554,12,0.714,inferred,2026-06-29T21:44:57Z
3161,4555,3,0.919,direct,2026-06-29T21:44:57Z
3162,4556,1,0.72,semantic,2026-06-29T21:44:57Z
3163,4557,21,0.87,hashtag,2026-06-29T21:44:57Z
3164,4558,30,0.758,visual,2026-06-29T21:44:57Z
3165,4560,6,0.962,direct,2026-06-29T21:44:57Z
3166,4561,29,0.803,semantic,2026-06-29T21:44:57Z
3167,4562,27,0.806,hashtag,2026-06-29T21:44:57Z
3168,4563,23,0.758,visual,2026-06-29T21:44:57Z
3169,4565,10,0.942,direct,2026-06-29T21:44:57Z
3170,4566,29,0.937,semantic,2026-06-29T21:44:57Z
3171,4567,27,0.855,hashtag,2026-06-29T21:44:57Z
3172,4568,4,0.939,visual,2026-06-29T21:44:57Z
3173,4569,27,0.846,inferred,2026-06-29T21:44:57Z
3174,4570,24,0.97,direct,2026-06-29T21:44:57Z
3175,4571,8,0.92,semantic,2026-06-29T21:44:57Z
3176,4572,24,0.752,hashtag,2026-06-29T21:44:57Z
3177,4574,28,0.775,inferred,2026-06-29T21:44:57Z
3178,4575,6,0.889,direct,2026-06-29T21:44:57Z
3179,4576,31,0.712,semantic,2026-06-29T21:44:57Z
3180,4578,21,0.904,visual,2026-06-29T21:44:57Z
3181,4579,28,0.884,inferred,2026-06-29T21:44:57Z
3182,4580,31,0.832,direct,2026-06-29T21:44:57Z
3183,4581,14,0.723,semantic,2026-06-29T21:44:57Z
3184,4582,16,0.929,hashtag,2026-06-29T21:44:57Z
3185,4583,21,0.9,visual,2026-06-29T21:44:57Z
3186,4585,17,0.793,direct,2026-06-29T21:44:57Z
3187,4587,8,0.959,hashtag,2026-06-29T21:44:57Z
3188,4588,5,0.721,visual,2026-06-29T21:44:57Z
3189,4589,13,0.863,inferred,2026-06-29T21:44:57Z
3190,4590,21,0.903,direct,2026-06-29T21:44:57Z
3191,4591,23,0.702,semantic,2026-06-29T21:44:57Z
3192,4592,29,0.915,hashtag,2026-06-29T21:44:57Z
3193,4593,9,0.791,visual,2026-06-29T21:44:57Z
3194,4596,11,0.98,semantic,2026-06-29T21:44:57Z
3195,4597,18,0.815,hashtag,2026-06-29T21:44:57Z
3196,4598,28,0.893,visual,2026-06-29T21:44:57Z
3197,4599,21,0.904,inferred,2026-06-29T21:44:57Z
3198,4600,29,0.793,direct,2026-06-29T21:44:57Z
3199,4601,3,0.888,semantic,2026-06-29T21:44:57Z
3200,4602,10,0.803,hashtag,2026-06-29T21:44:57Z
3201,4606,6,0.904,semantic,2026-06-29T21:44:57Z
3202,4609,15,0.789,inferred,2026-06-29T21:44:57Z
3203,4610,17,0.777,direct,2026-06-29T21:44:57Z
3204,4611,22,0.969,semantic,2026-06-29T21:44:57Z
3205,4612,27,0.747,hashtag,2026-06-29T21:44:57Z
3206,4614,18,0.713,inferred,2026-06-29T21:44:57Z
3207,4615,27,0.949,direct,2026-06-29T21:44:57Z
3208,4616,7,0.858,semantic,2026-06-29T21:44:57Z
3209,4617,14,0.747,hashtag,2026-06-29T21:44:57Z
3210,4619,22,0.85,inferred,2026-06-29T21:44:57Z
3211,4620,7,0.978,direct,2026-06-29T21:44:57Z
3212,4623,3,0.81,visual,2026-06-29T21:44:57Z
3213,4624,17,0.945,inferred,2026-06-29T21:44:57Z
3214,4625,18,0.802,direct,2026-06-29T21:44:57Z
3215,4626,18,0.878,semantic,2026-06-29T21:44:57Z
3216,4627,29,0.875,hashtag,2026-06-29T21:44:57Z
3217,4629,28,0.967,inferred,2026-06-29T21:44:57Z
3218,4630,6,0.884,direct,2026-06-29T21:44:57Z
3219,4632,26,0.846,hashtag,2026-06-29T21:44:57Z
3220,4633,1,0.709,visual,2026-06-29T21:44:57Z
3221,4634,30,0.946,inferred,2026-06-29T21:44:57Z
3222,4635,21,0.888,direct,2026-06-29T21:44:57Z
3223,4637,4,0.847,hashtag,2026-06-29T21:44:57Z
3224,4638,17,0.932,visual,2026-06-29T21:44:57Z
