work_order_line_id,work_order_id,manufactured_part_id,requested_units,planned_unit_value,assigned_plant_id
5617,1857,27,1,720,5
5618,1857,26,3,340,5
5619,1857,14,3,1250,5
5620,1858,13,1,980,9
5621,1858,5,1,680,9
5622,1858,7,1,1460,9
5623,1859,1,1,1280,10
5624,1860,31,3,88,5
5625,1860,17,2,8900,5
5626,1861,23,3,98,
5627,1862,5,1,680,8
5628,1862,23,1,98,8
5629,1862,17,3,8900,8
5630,1862,28,1,390,8
5631,1863,25,1,475,8
5632,1864,29,2,580,1
5633,1865,8,3,210,9
5634,1865,2,1,18400,9
5635,1865,15,3,360,9
5636,1865,19,1,74,9
5637,1865,28,2,390,9
5638,1866,25,3,475,11
5639,1866,20,1,620,11
5640,1866,1,3,1280,11
5641,1866,26,3,340,11
5642,1866,21,1,110,11
5643,1867,16,1,5200,11
5644,1867,20,1,620,11
5645,1868,12,3,185,9
5646,1868,22,1,132,9
5647,1868,27,3,720,9
5648,1868,28,3,390,9
5649,1868,11,3,520,9
5650,1869,20,2,620,
5651,1869,9,3,390,
5652,1869,25,1,475,
5653,1870,27,2,720,3
5654,1871,11,3,520,9
5655,1872,18,1,430,11
5656,1872,29,2,580,11
5657,1872,29,1,580,11
5658,1872,3,2,740,11
5659,1872,3,1,740,11
5660,1873,29,3,580,4
5661,1873,12,2,185,4
5662,1873,23,1,98,4
5663,1873,8,1,210,4
5664,1873,26,1,340,4
5665,1874,12,3,185,9
5666,1874,31,1,88,9
5667,1874,7,3,1460,9
5668,1874,17,3,8900,9
5669,1874,24,3,260,9
5670,1875,28,1,390,7
5671,1875,20,2,620,7
5672,1876,4,1,92,6
5673,1876,22,3,132,6
5674,1876,6,3,145,6
5675,1876,18,3,430,6
5676,1876,1,1,1280,6
5677,1877,24,2,260,
5678,1878,13,1,980,12
5679,1878,26,3,340,12
5680,1878,29,1,580,12
5681,1878,8,1,210,12
5682,1878,15,3,360,12
5683,1879,11,1,520,11
5684,1879,13,1,980,11
5685,1879,28,2,390,11
5686,1879,25,2,475,11
5687,1880,26,2,340,1
5688,1881,17,1,8900,12
5689,1882,16,3,5200,10
5690,1882,10,1,275,10
5691,1883,16,2,5200,2
5692,1883,29,2,580,2
5693,1883,30,2,46,2
5694,1883,3,2,740,2
5695,1883,21,2,110,2
5696,1884,21,2,110,10
5697,1884,25,2,475,10
5698,1884,2,2,18400,10
5699,1884,8,2,210,10
5700,1885,24,1,260,
5701,1885,6,1,145,
5702,1886,2,3,18400,8
5703,1887,13,1,980,9
5704,1888,22,1,132,8
5705,1888,26,3,340,8
5706,1889,23,3,98,6
5707,1889,22,3,132,6
5708,1889,25,3,475,6
5709,1889,5,1,680,6
5710,1890,22,3,132,3
5711,1890,15,1,360,3
5712,1890,4,3,92,3
5713,1890,24,1,260,3
5714,1891,18,1,430,1
5715,1891,12,3,185,1
5716,1891,2,2,18400,1
5717,1891,2,3,18400,1
5718,1891,31,3,88,1
5719,1892,9,1,390,6
5720,1892,4,1,92,6
5721,1892,28,2,390,6
5722,1892,6,2,145,6
5723,1892,5,3,680,6
5724,1893,1,1,1280,
5725,1893,21,2,110,
5726,1894,5,1,680,6
5727,1894,23,2,98,6
5728,1894,24,3,260,6
5729,1894,3,3,740,6
5730,1895,26,3,340,1
5731,1895,24,3,260,1
5732,1895,20,1,620,1
5733,1896,10,3,275,8
5734,1896,7,1,1460,8
5735,1897,10,3,275,3
5736,1897,25,1,475,3
5737,1898,15,1,360,10
5738,1898,11,2,520,10
5739,1898,22,1,132,10
5740,1899,23,3,98,4
5741,1899,27,2,720,4
5742,1899,14,2,1250,4
5743,1900,22,3,132,11
5744,1901,3,1,740,
5745,1901,10,2,275,
5746,1901,5,2,680,
5747,1901,10,1,275,
5748,1902,15,1,360,7
5749,1902,4,2,92,7
5750,1902,26,3,340,7
5751,1903,24,3,260,10
5752,1903,23,2,98,10
5753,1904,11,1,520,3
5754,1904,31,1,88,3
5755,1905,17,2,8900,12
5756,1905,29,2,580,12
5757,1906,17,3,8900,3
5758,1906,21,2,110,3
5759,1906,7,2,1460,3
5760,1906,1,1,1280,3
5761,1906,12,3,185,3
5762,1907,31,3,88,7
5763,1907,16,3,5200,7
5764,1908,15,1,360,9
5765,1908,27,2,720,9
5766,1908,10,2,275,9
5767,1909,12,2,185,
5768,1909,26,1,340,
5769,1909,29,2,580,
5770,1910,28,3,390,2
5771,1911,19,1,74,4
5772,1911,21,1,110,4
5773,1911,3,1,740,4
5774,1912,16,1,5200,8
5775,1912,15,3,360,8
5776,1912,19,3,74,8
5777,1913,30,3,46,2
5778,1914,2,1,18400,8
5779,1914,1,1,1280,8
5780,1914,29,3,580,8
5781,1914,1,1,1280,8
5782,1915,21,2,110,12
5783,1915,25,3,475,12
5784,1915,27,3,720,12
5785,1916,7,1,1460,3
5786,1916,21,2,110,3
5787,1916,18,3,430,3
5788,1917,21,2,110,
5789,1917,19,1,74,
5790,1918,13,3,980,12
5791,1918,9,1,390,12
5792,1918,23,3,98,12
5793,1918,25,2,475,12
5794,1919,30,1,46,1
5795,1919,12,2,185,1
5796,1919,6,3,145,1
5797,1920,30,2,46,3
5798,1920,4,3,92,3
5799,1920,26,1,340,3
5800,1920,30,2,46,3
5801,1920,1,2,1280,3
5802,1921,12,2,185,8
5803,1921,1,3,1280,8
5804,1921,12,3,185,8
5805,1922,10,3,275,3
5806,1922,20,1,620,3
5807,1923,25,1,475,5
5808,1924,24,1,260,2
5809,1924,16,3,5200,2
5810,1924,7,1,1460,2
5811,1924,22,1,132,2
5812,1924,19,2,74,2
5813,1925,1,1,1280,
5814,1925,10,2,275,
5815,1925,23,3,98,
5816,1925,20,2,620,
5817,1926,28,3,390,11
5818,1926,23,1,98,11
5819,1926,7,1,1460,11
5820,1926,16,2,5200,11
5821,1926,25,2,475,11
5822,1927,21,1,110,6
5823,1928,7,1,1460,10
5824,1928,2,2,18400,10
5825,1928,16,2,5200,10
5826,1928,31,3,88,10
5827,1928,4,2,92,10
5828,1929,2,2,18400,8
5829,1929,8,1,210,8
5830,1929,6,3,145,8
5831,1930,6,2,145,5
5832,1930,11,1,520,5
5833,1930,2,3,18400,5
5834,1931,25,1,475,8
5835,1931,28,2,390,8
5836,1932,30,1,46,5
5837,1932,3,3,740,5
5838,1933,29,3,580,
5839,1933,29,3,580,
5840,1934,17,2,8900,11
5841,1934,28,3,390,11
5842,1934,23,2,98,11
5843,1934,8,2,210,11
5844,1934,2,2,18400,11
5845,1935,25,1,475,8
5846,1936,15,3,360,8
5847,1936,16,3,5200,8
5848,1936,25,2,475,8
5849,1936,31,2,88,8
5850,1936,26,3,340,8
5851,1937,4,1,92,7
5852,1938,18,2,430,12
5853,1938,11,2,520,12
5854,1938,7,2,1460,12
5855,1938,15,2,360,12
5856,1938,25,2,475,12
5857,1939,25,3,475,10
5858,1939,22,2,132,10
5859,1940,4,1,92,10
5860,1941,15,2,360,
5861,1941,30,3,46,
5862,1941,16,2,5200,
5863,1941,11,1,520,
5864,1942,2,2,18400,2
5865,1943,9,3,390,5
5866,1943,13,1,980,5
5867,1943,13,1,980,5
5868,1943,22,2,132,5
5869,1944,6,3,145,5
5870,1945,1,1,1280,3
5871,1945,8,2,210,3
5872,1945,25,2,475,3
5873,1945,19,2,74,3
5874,1945,23,3,98,3
5875,1946,23,3,98,11
5876,1946,28,3,390,11
5877,1947,30,3,46,2
5878,1947,31,1,88,2
5879,1947,25,3,475,2
5880,1947,30,2,46,2
5881,1947,2,2,18400,2
5882,1948,18,3,430,6
5883,1948,25,1,475,6
5884,1948,17,2,8900,6
5885,1948,25,3,475,6
5886,1949,13,1,980,
5887,1949,22,3,132,
5888,1949,22,1,132,
5889,1949,19,2,74,
5890,1950,18,1,430,4
5891,1950,7,2,1460,4
5892,1951,16,2,5200,6
5893,1952,1,2,1280,7
5894,1953,15,1,360,10
5895,1953,20,3,620,10
5896,1953,1,3,1280,10
5897,1954,9,2,390,7
5898,1954,11,3,520,7
5899,1954,20,3,620,7
5900,1955,5,2,680,6
5901,1955,8,1,210,6
5902,1955,26,1,340,6
5903,1955,12,3,185,6
5904,1955,8,3,210,6
5905,1956,24,1,260,3
5906,1956,3,2,740,3
5907,1956,16,3,5200,3
5908,1957,19,2,74,
5909,1957,4,2,92,
5910,1957,16,2,5200,
5911,1958,31,1,88,5
5912,1958,25,1,475,5
5913,1959,1,2,1280,8
5914,1959,9,1,390,8
5915,1959,9,3,390,8
5916,1960,16,1,5200,12
5917,1960,17,1,8900,12
5918,1960,9,2,390,12
5919,1961,17,2,8900,4
5920,1961,19,2,74,4
5921,1961,26,1,340,4
5922,1961,24,2,260,4
5923,1962,21,3,110,6
5924,1963,19,2,74,1
5925,1963,16,3,5200,1
5926,1963,16,1,5200,1
5927,1963,29,1,580,1
5928,1964,31,1,88,12
5929,1964,14,3,1250,12
5930,1964,7,1,1460,12
5931,1964,27,1,720,12
5932,1964,18,2,430,12
5933,1965,23,2,98,
5934,1965,15,2,360,
5935,1966,6,2,145,9
5936,1966,24,2,260,9
5937,1966,6,3,145,9
5938,1966,25,3,475,9
5939,1966,12,2,185,9
5940,1967,26,3,340,6
5941,1968,30,2,46,8
5942,1968,13,3,980,8
5943,1968,20,3,620,8
5944,1968,24,1,260,8
5945,1969,14,1,1250,9
5946,1969,5,2,680,9
5947,1969,27,1,720,9
5948,1970,3,2,740,4
5949,1970,26,2,340,4
5950,1970,12,2,185,4
5951,1970,20,3,620,4
5952,1970,22,1,132,4
5953,1971,8,2,210,10
5954,1971,4,2,92,10
5955,1971,10,1,275,10
5956,1971,8,1,210,10
5957,1972,7,3,1460,7
5958,1972,18,1,430,7
5959,1972,16,1,5200,7
5960,1973,12,3,185,
5961,1973,23,3,98,
5962,1973,21,2,110,
5963,1973,30,3,46,
5964,1974,23,3,98,12
5965,1974,1,3,1280,12
5966,1974,31,1,88,12
5967,1975,23,2,98,9
5968,1975,19,2,74,9
5969,1975,30,3,46,9
5970,1976,11,1,520,5
5971,1976,25,3,475,5
5972,1976,25,1,475,5
5973,1977,2,3,18400,2
5974,1977,23,1,98,2
5975,1978,19,1,74,11
5976,1978,10,1,275,11
5977,1978,6,3,145,11
5978,1978,15,3,360,11
5979,1978,19,1,74,11
5980,1979,27,1,720,7
5981,1980,6,2,145,12
5982,1980,14,1,1250,12
5983,1980,6,1,145,12
5984,1980,31,2,88,12
5985,1980,11,3,520,12
5986,1981,15,2,360,
5987,1981,22,1,132,
5988,1982,24,2,260,7
5989,1983,3,3,740,8
5990,1983,5,2,680,8
5991,1983,23,3,98,8
5992,1983,1,2,1280,8
5993,1984,27,3,720,7
5994,1984,23,1,98,7
5995,1985,1,1,1280,6
5996,1985,24,1,260,6
5997,1985,29,1,580,6
5998,1985,17,1,8900,6
5999,1985,31,2,88,6
6000,1986,4,3,92,10
6001,1986,31,1,88,10
6002,1987,13,2,980,4
6003,1987,24,1,260,4
6004,1987,10,1,275,4
6005,1987,19,3,74,4
6006,1987,7,2,1460,4
6007,1988,16,2,5200,9
6008,1988,12,1,185,9
6009,1988,16,3,5200,9
6010,1989,28,3,390,
6011,1989,28,2,390,
6012,1989,3,2,740,
6013,1990,1,3,1280,12
6014,1990,8,2,210,12
6015,1990,14,1,1250,12
6016,1990,13,3,980,12
6017,1991,27,2,720,10
6018,1991,16,3,5200,10
6019,1991,25,2,475,10
6020,1991,27,3,720,10
6021,1992,10,1,275,11
6022,1992,16,3,5200,11
6023,1993,29,2,580,8
6024,1993,15,2,360,8
6025,1993,24,2,260,8
6026,1993,17,2,8900,8
6027,1993,22,1,132,8
6028,1994,23,3,98,4
6029,1994,26,1,340,4
6030,1995,21,1,110,1
6031,1996,13,3,980,2
6032,1996,6,2,145,2
6033,1996,6,3,145,2
6034,1996,25,2,475,2
6035,1996,30,1,46,2
6036,1997,1,2,1280,
6037,1997,29,3,580,
6038,1997,5,2,680,
6039,1997,20,1,620,
6040,1998,16,2,5200,2
6041,1998,21,3,110,2
6042,1999,25,1,475,5
6043,1999,21,3,110,5
6044,1999,23,1,98,5
6045,2000,5,1,680,1
6046,2000,16,1,5200,1
6047,2001,6,2,145,7
6048,2002,17,1,8900,7
6049,2002,15,1,360,7
6050,2002,16,3,5200,7
6051,2003,24,3,260,2
6052,2003,11,3,520,2
6053,2004,9,3,390,4
6054,2004,7,2,1460,4
6055,2005,4,3,92,
6056,2005,1,3,1280,
6057,2005,9,1,390,
6058,2005,15,1,360,
6059,2005,17,2,8900,
6060,2006,8,1,210,5
6061,2006,6,3,145,5
6062,2006,30,2,46,5
6063,2006,3,2,740,5
6064,2007,19,3,74,5
6065,2007,16,2,5200,5
6066,2007,21,3,110,5
6067,2007,27,1,720,5
6068,2007,4,2,92,5
6069,2008,9,3,390,10
6070,2008,4,3,92,10
6071,2008,22,1,132,10
6072,2008,27,3,720,10
6073,2009,26,2,340,12
6074,2010,20,2,620,5
6075,2010,7,2,1460,5
6076,2010,6,2,145,5
6077,2011,25,3,475,11
6078,2011,21,3,110,11
6079,2011,8,3,210,11
6080,2011,3,1,740,11
6081,2011,14,3,1250,11
6082,2012,7,2,1460,7
6083,2012,15,2,360,7
6084,2013,14,1,1250,
6085,2013,19,2,74,
6086,2014,7,2,1460,1
6087,2014,6,3,145,1
6088,2014,15,1,360,1
6089,2015,1,2,1280,5
6090,2016,14,3,1250,11
6091,2016,17,3,8900,11
6092,2016,24,1,260,11
6093,2016,3,1,740,11
6094,2017,30,2,46,3
6095,2017,4,1,92,3
6096,2017,16,2,5200,3
6097,2017,16,1,5200,3
6098,2018,9,3,390,6
6099,2019,10,3,275,8
6100,2020,9,3,390,10
6101,2021,27,2,720,
6102,2021,22,2,132,
6103,2021,15,2,360,
6104,2021,23,1,98,
6105,2022,22,1,132,2
6106,2022,11,3,520,2
6107,2022,2,3,18400,2
6108,2022,8,2,210,2
6109,2022,9,2,390,2
6110,2023,3,3,740,5
6111,2023,21,1,110,5
6112,2023,23,3,98,5
6113,2023,24,3,260,5
6114,2023,7,1,1460,5
6115,2024,21,2,110,3
6116,2024,13,3,980,3
6117,2024,3,1,740,3
6118,2024,9,2,390,3
6119,2024,3,3,740,3
6120,2025,15,3,360,8
6121,2025,18,1,430,8
6122,2025,10,3,275,8
6123,2025,17,3,8900,8
6124,2026,9,3,390,1
6125,2026,29,3,580,1
6126,2026,7,2,1460,1
6127,2026,19,1,74,1
6128,2027,11,1,520,1
6129,2027,20,2,620,1
6130,2027,31,1,88,1
6131,2027,27,3,720,1
6132,2027,24,1,260,1
6133,2028,1,2,1280,1
6134,2029,1,3,1280,
6135,2029,13,3,980,
6136,2029,9,3,390,
6137,2029,11,2,520,
6138,2030,12,3,185,5
6139,2030,4,3,92,5
6140,2030,18,2,430,5
6141,2030,1,3,1280,5
6142,2031,19,1,74,11
6143,2031,23,2,98,11
6144,2031,19,2,74,11
6145,2032,9,1,390,1
6146,2033,24,1,260,6
6147,2034,6,1,145,2
6148,2035,17,2,8900,11
6149,2035,20,3,620,11
6150,2036,5,3,680,2
6151,2036,11,3,520,2
6152,2036,17,1,8900,2
6153,2037,19,2,74,
6154,2037,11,2,520,
6155,2038,10,2,275,6
6156,2038,26,3,340,6
6157,2038,16,3,5200,6
6158,2039,15,1,360,2
6159,2039,23,2,98,2
6160,2039,12,1,185,2
6161,2039,15,2,360,2
6162,2040,14,2,1250,7
6163,2041,23,3,98,11
6164,2042,11,2,520,5
6165,2042,25,2,475,5
6166,2042,16,1,5200,5
6167,2042,30,1,46,5
6168,2043,22,2,132,5
6169,2043,14,2,1250,5
6170,2044,4,3,92,6
6171,2045,25,1,475,
6172,2046,31,3,88,10
6173,2046,15,3,360,10
6174,2046,17,1,8900,10
6175,2046,26,3,340,10
6176,2047,28,2,390,11
6177,2047,1,3,1280,11
6178,2047,22,2,132,11
6179,2047,17,3,8900,11
6180,2048,15,1,360,6
6181,2048,10,2,275,6
6182,2048,21,1,110,6
6183,2048,23,3,98,6
6184,2048,10,1,275,6
6185,2049,14,1,1250,6
6186,2049,31,3,88,6
6187,2049,12,3,185,6
6188,2049,16,3,5200,6
6189,2049,29,3,580,6
6190,2050,16,3,5200,7
6191,2050,8,1,210,7
6192,2050,11,2,520,7
6193,2050,13,2,980,7
6194,2050,31,2,88,7
6195,2051,3,1,740,3
6196,2051,4,2,92,3
6197,2052,10,2,275,2
6198,2052,26,3,340,2
6199,2052,31,3,88,2
6200,2052,29,2,580,2
6201,2053,16,1,5200,
6202,2053,24,2,260,
6203,2053,20,2,620,
6204,2053,9,1,390,
6205,2053,31,3,88,
6206,2054,2,2,18400,8
6207,2055,8,2,210,4
6208,2055,27,1,720,4
6209,2055,1,1,1280,4
6210,2056,27,2,720,5
6211,2056,13,1,980,5
6212,2056,6,2,145,5
6213,2057,30,1,46,4
6214,2058,27,3,720,8
6215,2059,8,2,210,3
6216,2059,10,1,275,3
6217,2059,18,3,430,3
6218,2059,6,2,145,3
6219,2060,14,3,1250,8
6220,2060,12,1,185,8
6221,2060,18,2,430,8
6222,2061,3,1,740,
6223,2061,6,2,145,
6224,2061,1,2,1280,
6225,2061,5,1,680,
6226,2062,10,1,275,3
6227,2062,5,2,680,3
6228,2062,20,1,620,3
6229,2062,20,1,620,3
6230,2062,2,1,18400,3
6231,2063,25,2,475,11
6232,2063,24,2,260,11
6233,2063,22,2,132,11
6234,2064,28,1,390,2
6235,2065,15,1,360,3
6236,2065,1,1,1280,3
6237,2065,4,1,92,3
6238,2066,16,1,5200,7
6239,2066,24,1,260,7
6240,2066,4,3,92,7
6241,2067,20,3,620,8
6242,2067,14,1,1250,8
6243,2068,19,2,74,9
6244,2068,22,1,132,9
6245,2069,30,3,46,
6246,2070,28,2,390,7
6247,2070,23,3,98,7
6248,2070,23,2,98,7
6249,2070,11,2,520,7
6250,2070,3,2,740,7
6251,2071,30,1,46,7
6252,2071,15,1,360,7
6253,2071,13,3,980,7
6254,2072,4,2,92,2
6255,2072,19,2,74,2
6256,2072,7,1,1460,2
6257,2072,18,2,430,2
6258,2073,29,3,580,12
6259,2073,31,2,88,12
6260,2073,19,3,74,12
6261,2073,13,2,980,12
6262,2074,20,1,620,6
6263,2074,20,1,620,6
6264,2074,6,1,145,6
6265,2074,29,3,580,6
6266,2075,2,3,18400,2
6267,2075,24,2,260,2
6268,2075,4,3,92,2
6269,2075,29,2,580,2
6270,2076,25,2,475,8
6271,2076,1,1,1280,8
6272,2076,3,1,740,8
6273,2076,4,3,92,8
6274,2077,19,3,74,
6275,2078,26,1,340,8
6276,2078,3,1,740,8
6277,2078,14,2,1250,8
6278,2079,15,3,360,7
6279,2079,31,3,88,7
6280,2079,19,1,74,7
6281,2079,5,2,680,7
6282,2079,12,1,185,7
6283,2080,23,1,98,6
6284,2080,20,2,620,6
6285,2080,23,3,98,6
6286,2080,29,2,580,6
6287,2081,31,2,88,8
6288,2082,16,2,5200,4
6289,2082,31,2,88,4
6290,2083,29,3,580,4
6291,2083,5,2,680,4
6292,2083,11,3,520,4
6293,2084,8,3,210,11
6294,2084,22,3,132,11
6295,2085,2,1,18400,
6296,2086,7,2,1460,7
6297,2086,2,1,18400,7
6298,2087,18,3,430,8
6299,2087,9,3,390,8
6300,2088,10,2,275,4
6301,2089,8,2,210,2
6302,2089,8,2,210,2
6303,2089,2,2,18400,2
6304,2089,20,1,620,2
6305,2090,27,2,720,10
6306,2090,3,3,740,10
6307,2090,24,2,260,10
6308,2090,23,3,98,10
6309,2091,10,2,275,3
6310,2092,15,2,360,7
6311,2093,4,2,92,
6312,2093,13,1,980,
6313,2093,13,1,980,
6314,2093,21,3,110,
6315,2093,16,2,5200,
6316,2094,17,1,8900,6
6317,2094,24,3,260,6
6318,2095,24,1,260,6
6319,2096,19,3,74,10
6320,2097,11,1,520,1
6321,2097,21,1,110,1
6322,2097,18,3,430,1
6323,2097,5,1,680,1
6324,2098,3,1,740,9
6325,2098,5,3,680,9
6326,2098,15,3,360,9
6327,2098,19,2,74,9
6328,2098,7,1,1460,9
6329,2099,9,1,390,12
6330,2100,19,3,74,10
6331,2100,30,2,46,10
6332,2100,27,1,720,10
6333,2100,9,2,390,10
6334,2101,21,1,110,
6335,2102,25,2,475,10
6336,2102,9,3,390,10
6337,2103,25,1,475,1
6338,2103,23,3,98,1
6339,2103,20,1,620,1
6340,2103,25,2,475,1
6341,2103,24,3,260,1
6342,2104,25,2,475,7
6343,2104,27,3,720,7
6344,2105,31,2,88,3
6345,2105,30,1,46,3
6346,2105,19,1,74,3
6347,2105,31,2,88,3
6348,2106,19,3,74,7
6349,2106,9,2,390,7
6350,2107,23,1,98,8
6351,2107,13,2,980,8
6352,2107,2,2,18400,8
6353,2107,25,2,475,8
6354,2107,22,1,132,8
6355,2108,30,2,46,10
6356,2108,25,1,475,10
6357,2108,18,3,430,10
6358,2108,17,1,8900,10
6359,2109,23,2,98,
6360,2110,8,2,210,12
6361,2110,11,2,520,12
6362,2111,28,2,390,7
6363,2111,16,3,5200,7
6364,2112,15,1,360,2
6365,2112,16,2,5200,2
6366,2112,12,3,185,2
6367,2112,30,2,46,2
6368,2113,16,3,5200,9
6369,2113,25,3,475,9
6370,2113,29,1,580,9
6371,2113,11,3,520,9
6372,2113,31,2,88,9
6373,2114,14,2,1250,2
6374,2115,19,1,74,2
6375,2115,5,3,680,2
6376,2115,4,2,92,2
6377,2115,9,1,390,2
6378,2116,28,2,390,7
6379,2116,31,2,88,7
6380,2116,20,2,620,7
6381,2116,18,2,430,7
6382,2117,9,3,390,
6383,2117,4,2,92,
6384,2118,27,1,720,8
6385,2119,23,1,98,2
6386,2119,19,2,74,2
6387,2120,23,1,98,7
6388,2120,3,1,740,7
6389,2120,21,1,110,7
6390,2121,17,2,8900,5
6391,2121,2,3,18400,5
6392,2121,2,1,18400,5
6393,2121,22,3,132,5
6394,2122,17,2,8900,1
6395,2122,17,2,8900,1
6396,2123,20,2,620,12
6397,2124,5,3,680,6
6398,2124,18,3,430,6
6399,2124,9,2,390,6
6400,2124,7,2,1460,6
6401,2125,31,3,88,
6402,2125,9,3,390,
6403,2126,11,2,520,8
6404,2126,11,2,520,8
6405,2126,27,2,720,8
6406,2126,16,2,5200,8
6407,2127,19,2,74,3
6408,2127,9,3,390,3
6409,2128,27,3,720,12
6410,2128,21,1,110,12
6411,2128,9,3,390,12
6412,2128,13,2,980,12
6413,2129,18,2,430,10
6414,2129,24,3,260,10
6415,2129,12,1,185,10
6416,2129,17,2,8900,10
6417,2130,24,1,260,3
6418,2130,8,3,210,3
6419,2130,31,1,88,3
6420,2130,14,1,1250,3
6421,2130,21,2,110,3
6422,2131,30,2,46,11
6423,2131,29,1,580,11
6424,2131,22,3,132,11
6425,2131,26,1,340,11
6426,2131,19,3,74,11
6427,2132,5,3,680,12
6428,2132,23,1,98,12
6429,2132,6,3,145,12
6430,2132,14,2,1250,12
6431,2133,26,1,340,
6432,2133,28,2,390,
6433,2133,21,2,110,
6434,2133,14,3,1250,
6435,2134,2,1,18400,10
6436,2134,5,2,680,10
6437,2134,20,2,620,10
6438,2134,7,1,1460,10
6439,2134,13,2,980,10
6440,2135,12,1,185,12
6441,2135,3,3,740,12
6442,2135,30,3,46,12
6443,2136,23,2,98,12
6444,2136,20,1,620,12
6445,2136,10,1,275,12
6446,2136,8,1,210,12
6447,2136,21,2,110,12
6448,2137,24,3,260,5
6449,2137,17,3,8900,5
6450,2138,25,2,475,12
6451,2138,6,1,145,12
6452,2138,9,2,390,12
6453,2138,3,1,740,12
6454,2139,11,3,520,5
6455,2140,19,1,74,6
6456,2140,27,2,720,6
6457,2140,25,3,475,6
6458,2140,18,3,430,6
6459,2141,14,2,1250,
6460,2141,10,3,275,
6461,2141,2,2,18400,
6462,2142,26,2,340,6
6463,2142,22,1,132,6
6464,2142,28,3,390,6
6465,2143,14,2,1250,5
6466,2144,25,1,475,4
6467,2144,27,3,720,4
6468,2145,21,2,110,9
6469,2146,16,3,5200,2
6470,2146,4,1,92,2
6471,2146,11,3,520,2
6472,2147,23,3,98,11
6473,2147,6,1,145,11
6474,2147,6,1,145,11
6475,2147,4,1,92,11
6476,2148,14,1,1250,10
6477,2148,21,1,110,10
6478,2148,3,2,740,10
6479,2148,5,1,680,10
6480,2148,10,3,275,10
6481,2149,4,2,92,
6482,2149,2,1,18400,
6483,2149,15,3,360,
6484,2149,12,1,185,
6485,2150,4,3,92,2
6486,2150,6,1,145,2
6487,2150,9,3,390,2
6488,2150,8,2,210,2
6489,2151,7,1,1460,1
6490,2152,30,2,46,2
6491,2153,6,1,145,6
6492,2153,19,1,74,6
6493,2153,13,3,980,6
6494,2154,6,2,145,10
6495,2154,2,1,18400,10
6496,2155,12,2,185,10
6497,2156,22,1,132,1
6498,2156,7,1,1460,1
6499,2157,22,3,132,
6500,2157,17,2,8900,
6501,2157,1,2,1280,
6502,2157,12,2,185,
6503,2158,21,1,110,10
6504,2158,10,1,275,10
6505,2159,9,2,390,12
6506,2159,19,1,74,12
6507,2159,24,1,260,12
6508,2160,12,1,185,3
6509,2160,28,3,390,3
6510,2160,11,2,520,3
6511,2161,31,1,88,3
6512,2162,2,3,18400,5
6513,2163,17,3,8900,3
6514,2164,14,1,1250,4
6515,2164,8,1,210,4
6516,2165,11,1,520,
6517,2165,13,2,980,
6518,2165,3,1,740,
6519,2166,17,2,8900,10
6520,2167,31,1,88,1
6521,2167,16,3,5200,1
6522,2167,22,1,132,1
6523,2167,19,3,74,1
6524,2168,3,3,740,10
6525,2168,28,3,390,10
6526,2169,19,1,74,7
6527,2170,2,3,18400,5
6528,2170,16,2,5200,5
6529,2171,2,3,18400,10
6530,2171,8,1,210,10
6531,2171,7,1,1460,10
6532,2171,17,3,8900,10
6533,2171,10,1,275,10
6534,2172,22,3,132,7
6535,2172,10,2,275,7
6536,2172,14,2,1250,7
6537,2172,20,2,620,7
6538,2173,14,2,1250,
6539,2173,26,1,340,
6540,2173,2,3,18400,
6541,2173,25,3,475,
6542,2173,4,3,92,
6543,2174,16,2,5200,8
6544,2174,8,2,210,8
6545,2175,14,3,1250,5
6546,2175,29,2,580,5
6547,2175,11,3,520,5
6548,2175,14,1,1250,5
6549,2176,30,1,46,10
6550,2176,5,1,680,10
6551,2176,11,1,520,10
6552,2176,27,2,720,10
6553,2177,8,1,210,5
6554,2177,11,3,520,5
6555,2177,24,1,260,5
6556,2178,4,2,92,6
6557,2178,5,2,680,6
6558,2178,8,2,210,6
6559,2179,27,3,720,10
6560,2180,23,1,98,4
6561,2180,15,1,360,4
6562,2180,14,1,1250,4
6563,2180,28,1,390,4
6564,2180,5,3,680,4
6565,2181,7,1,1460,
6566,2182,24,3,260,12
6567,2182,14,3,1250,12
6568,2182,28,3,390,12
6569,2182,9,3,390,12
6570,2182,13,2,980,12
6571,2183,11,3,520,11
6572,2184,2,3,18400,5
6573,2184,1,1,1280,5
6574,2184,4,1,92,5
6575,2184,2,1,18400,5
6576,2185,10,3,275,11
6577,2185,25,2,475,11
6578,2185,28,1,390,11
6579,2186,30,1,46,12
6580,2186,7,1,1460,12
6581,2187,31,2,88,6
6582,2187,25,3,475,6
6583,2187,30,1,46,6
6584,2187,9,2,390,6
6585,2187,16,2,5200,6
6586,2188,28,1,390,1
6587,2189,8,1,210,
6588,2189,26,1,340,
6589,2189,25,2,475,
6590,2189,18,1,430,
6591,2190,25,3,475,3
6592,2190,1,3,1280,3
6593,2190,30,2,46,3
6594,2191,27,2,720,8
6595,2192,2,3,18400,8
6596,2192,18,1,430,8
6597,2192,17,2,8900,8
6598,2192,31,2,88,8
6599,2193,3,2,740,4
6600,2193,11,2,520,4
6601,2193,4,3,92,4
6602,2194,11,2,520,9
6603,2194,12,1,185,9
6604,2195,5,2,680,12
6605,2195,9,2,390,12
6606,2195,24,3,260,12
6607,2195,25,1,475,12
