post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
2125,351,twitter,pg_twitter_00002125,Store pickup demand increased for StormGuard Rain Jacket 3; CleanTrail Apparel nearby inventory should be repositioned,2026-04-06T07:29:27Z,657,48,25,9045,0.576,,68,normal,,2026-04-13T09:16:48Z
2126,289,instagram,pg_instagram_00002126,E-commerce search trend rising for ZeroCopy Hydration Vest 3; BridgeLine B2B Gear campaign targeting score improved,2026-03-26T22:49:10Z,432,82,7,7412,0.488,,69,normal,,2026-04-13T09:16:48Z
2127,20,threads,pg_threads_00002127,Weather and trail conditions lifted demand for SilverRidge Backpack 35L 3; StockGuard Advisors regional forecast moved up,2026-03-16T10:03:19Z,931,72,41,14210,0.349,,70,normal,,2026-04-13T09:16:48Z
2128,162,tiktok,pg_tiktok_00002128,B2B team order inquiry references TrailForge Trekking Poles 3; FinePoint Digital school athletics pipeline is increasing,2026-04-04T20:41:27Z,876,69,5,8674,-0.096,,71,normal,,2026-04-13T09:16:48Z
2129,13,twitter,pg_twitter_00002129,Product image enrichment requested for SummitCore Sleeping Bag 3; Portside Outdoor Supply catalog completeness needs attention,2026-04-12T11:57:13Z,441,63,12,6986,0.139,,72,normal,,2026-04-13T09:16:48Z
2130,134,youtube,pg_youtube_00002130,Product manual search spike mentions ApexCamp 3P Tent 3; AltitudeYield Gear service content should be promoted,2026-04-10T08:35:59Z,202,35,25,19057,0.509,,73,normal,,2026-04-13T09:16:48Z
2131,220,threads,pg_threads_00002131,Influencer review mentions PulseTrack GPS Watch 3; PurePack Travel sentiment and conversion likelihood improved,2026-04-12T05:02:00Z,816,93,30,1328,0.5,,74,normal,,2026-04-13T09:16:48Z
2132,50,threads,pg_threads_00002132,Inventory transfer signal raised for ApexBand HR Sensor 3; SiliconFit Labs west-region stock is below plan,2026-04-13T08:20:43Z,1673,867,300,62937,0.595,,75,rising,,2026-04-13T09:16:48Z
2133,47,tiktok,pg_tiktok_00002133,Assortment planner flagged substitute demand for CadencePro Bike Computer 3; CarbonActive Outdoor pickup incentives should be tested,2026-04-06T04:01:16Z,787,74,29,2762,0.716,,76,normal,,2026-04-13T09:16:48Z
2134,478,threads,pg_threads_00002134,Customer propensity model ranked RecoveryPulse Massage Sleeve 3; ReturnGuard Operations loyalty audience likely to convert,2026-04-02T05:29:01Z,3841,1543,607,151971,0.124,,77,rising,,2026-04-13T09:16:48Z
2135,2,tiktok,pg_tiktok_00002135,Safety update references PowerRack Adjustable Kettlebell 3; GearVault Product Data store teams should confirm return reason codes,2026-04-03T12:39:04Z,199,41,17,10256,0.604,,78,normal,,2026-04-13T09:16:48Z
2136,257,youtube,pg_youtube_00002136,Peak season forecast raised for CoreBalance Yoga Kit 3; Coastal Perimeter Surf demand multiplier is accelerating,2026-03-24T17:18:17Z,891,11,14,8111,0.311,,79,normal,,2026-04-13T09:16:48Z
2137,479,instagram,pg_instagram_00002137,Marketplace listing change mentions CourtCore Basketball 3; CivicSure Team Sports channel margin should be monitored,2026-03-23T11:05:46Z,201,59,10,9563,0.303,,80,normal,,2026-04-13T09:16:48Z
2138,54,youtube,pg_youtube_00002138,Store master update affects GoalLine Team Kit 3; IPA Direct Equipment location eligibility needs validation,2026-04-01T04:56:35Z,994,86,44,19623,0.368,,81,normal,,2026-04-13T09:16:48Z
2139,13,twitter,pg_twitter_00002139,Lakehouse catalog enrichment matched DiamondPro Baseball Glove 3; ApexOne Outdoors semantic search coverage improved,2026-04-12T12:52:36Z,427,90,41,6446,-0.252,,82,normal,,2026-04-13T09:16:48Z
2140,285,tiktok,pg_tiktok_00002140,Operations signal added Waterline SUP Board 3; Propel Performance allocation workflow requested,2026-04-06T10:18:48Z,474,66,31,8286,0.447,,83,normal,,2026-04-13T09:16:48Z
2141,149,youtube,pg_youtube_00002141,Continuity Supply Ops saw creator demand spike for CoastalDry Duffel 3; store allocation should be reviewed,2026-03-31T20:20:38Z,324,12,16,12170,0.621,,84,normal,,2026-04-13T09:16:48Z
2142,61,instagram,pg_instagram_00002142,Dynamic price match alert references TeamPack Sideline Bundle 3; BatteryStreet Fitness Tech competitor pricing moved in two regions,2026-04-06T22:37:06Z,210,41,23,16593,0.754,,85,normal,,2026-04-13T09:16:48Z
2143,268,threads,pg_threads_00002143,POS transaction surge detected for Dynamic Price Match Bundle 3; TrendWatch Market Signals replenishment plan should be refreshed,2026-04-11T20:22:40Z,37,79,30,19488,0.934,,86,normal,,2026-04-13T09:16:48Z
2144,339,instagram,pg_instagram_00002144,Returns audit note mentions Returns Audit Starter Kit 3; Safety Updates Desk product content and sizing guidance need review,2026-03-23T21:11:29Z,360,69,10,16867,0.436,,87,normal,,2026-04-13T09:16:48Z
2145,415,tiktok,pg_tiktok_00002145,Store pickup demand increased for Product Image Enrichment Pack 3; MarketPulse Sports Signals nearby inventory should be repositioned,2026-04-09T11:55:29Z,191,7,33,10519,0.528,,88,normal,,2026-04-13T09:16:48Z
2146,86,instagram,pg_instagram_00002146,E-commerce search trend rising for Store Master Info Kit 3; StoreOps campaign targeting score improved,2026-03-24T02:04:26Z,5688,386,858,76844,0.41,,89,rising,,2026-04-13T09:16:48Z
2147,490,tiktok,pg_tiktok_00002147,Weather and trail conditions lifted demand for Customer Propensity Offer Pack 3; AssortmentDesk regional forecast moved up,2026-03-25T19:37:22Z,434,47,2,16734,0.463,,90,normal,,2026-04-13T09:16:48Z
2148,340,tiktok,pg_tiktok_00002148,B2B team order inquiry references SummitStride Trail Runner 4; LedgerGrade Product Data school athletics pipeline is increasing,2026-04-02T00:16:18Z,11985,13639,6698,282885,-0.055,,91,viral,,2026-04-13T09:16:48Z
2149,418,threads,pg_threads_00002149,Product image enrichment requested for RidgeRunner Hiking Boot 4; Specialty Gear Exchange catalog completeness needs attention,2026-03-31T10:17:06Z,1995,1316,850,57102,-0.234,,92,rising,,2026-04-13T09:16:48Z
2150,466,twitter,pg_twitter_00002150,Product manual search spike mentions VelocityFit Court Shoe 4; NorthStar Pickup service content should be promoted,2026-04-13T03:09:52Z,204,75,47,13410,0.683,,93,normal,,2026-04-13T09:16:48Z
2151,62,tiktok,pg_tiktok_00002151,Influencer review mentions GoldLayer Training Hoodie 4; PeakGear Core sentiment and conversion likelihood improved,2026-04-06T08:41:38Z,443,32,33,5114,0.205,,94,normal,,2026-04-13T09:16:48Z
2152,505,twitter,pg_twitter_00002152,Inventory transfer signal raised for SilverRidge Trail Shell 4; SummitTrail Outfitters west-region stock is below plan,2026-04-12T02:28:43Z,2730,1050,782,153873,0.867,,95,rising,,2026-04-13T09:16:48Z
2153,441,twitter,pg_twitter_00002153,Assortment planner flagged substitute demand for BronzeTrail Base Tee 4; RidgeRunner Performance pickup incentives should be tested,2026-04-13T06:48:06Z,301,94,40,11282,0.647,,96,normal,,2026-04-13T09:16:48Z
2154,454,instagram,pg_instagram_00002154,Customer propensity model ranked MotionFlex Compression Tight 4; VelocityFit Devices loyalty audience likely to convert,2026-04-12T18:16:02Z,374,67,30,13812,0.949,,97,normal,,2026-04-13T09:16:48Z
2155,210,threads,pg_threads_00002155,Safety update references StormGuard Rain Jacket 4; AlpineForge Gear store teams should confirm return reason codes,2026-04-11T13:17:35Z,847,13,8,15641,0.553,,98,normal,,2026-04-13T09:16:48Z
2156,,instagram,pg_instagram_00002156,Peak season forecast raised for ZeroCopy Hydration Vest 4; Trailhead Team Sales demand multiplier is accelerating,2026-03-18T09:14:56Z,4811,1185,477,48186,0.668,,99,rising,,2026-04-13T09:16:48Z
2157,66,instagram,pg_instagram_00002157,Marketplace listing change mentions SilverRidge Backpack 35L 4; GearPay Commerce channel margin should be monitored,2026-03-30T23:42:44Z,628,15,6,16406,0.385,,100,normal,,2026-04-13T09:16:48Z
2158,,twitter,pg_twitter_00002158,Store master update affects TrailForge Trekking Poles 4; PackGuard Returns Audit location eligibility needs validation,2026-04-07T23:07:16Z,832,50,24,8546,0.5,,101,normal,,2026-04-13T09:16:48Z
2159,412,youtube,pg_youtube_00002159,Lakehouse catalog enrichment matched SummitCore Sleeping Bag 4; UrbanCourt Sports semantic search coverage improved,2026-04-12T10:56:53Z,1086,1152,324,27918,0.366,,102,rising,,2026-04-13T09:16:48Z
2160,,threads,pg_threads_00002160,Operations signal added ApexCamp 3P Tent 4; EcoPeak Active allocation workflow requested,2026-03-23T16:07:05Z,987,77,38,6164,0.8,,103,normal,,2026-04-13T09:16:48Z
2161,480,tiktok,pg_tiktok_00002161,LoyaltyPeak Offers saw creator demand spike for PulseTrack GPS Watch 4; store allocation should be reviewed,2026-04-01T07:52:31Z,635,52,37,8549,0.25,,104,normal,,2026-04-13T09:16:48Z
2162,,tiktok,pg_tiktok_00002162,Dynamic price match alert references ApexBand HR Sensor 4; Catalyst Safety Gear competitor pricing moved in two regions,2026-04-07T01:40:41Z,719,4,14,6073,0.781,,105,normal,,2026-04-13T09:16:48Z
2163,256,twitter,pg_twitter_00002163,POS transaction surge detected for CadencePro Bike Computer 4; NorthStar Outdoor Advisors replenishment plan should be refreshed,2026-04-10T15:13:39Z,600,94,24,13444,0.705,,106,normal,,2026-04-13T09:16:48Z
2164,459,instagram,pg_instagram_00002164,Returns audit note mentions RecoveryPulse Massage Sleeve 4; GulfRun Supply product content and sizing guidance need review,2026-04-01T23:48:16Z,996,29,19,19220,0.554,,107,normal,,2026-04-13T09:16:48Z
2165,427,youtube,pg_youtube_00002165,Store pickup demand increased for PowerRack Adjustable Kettlebell 4; Midwest Pickup Network nearby inventory should be repositioned,2026-04-11T19:57:26Z,895,24,28,10405,0.605,,108,normal,,2026-04-13T09:16:48Z
2166,118,twitter,pg_twitter_00002166,E-commerce search trend rising for CoreBalance Yoga Kit 4; Pacific Commerce Network campaign targeting score improved,2026-04-13T07:58:27Z,436,43,22,10728,0.286,,109,normal,,2026-04-13T09:16:48Z
2167,361,twitter,pg_twitter_00002167,Weather and trail conditions lifted demand for CourtCore Basketball 4; ReturnSure Labs regional forecast moved up,2026-04-09T11:18:47Z,30,56,16,7148,0.22,,110,normal,,2026-04-13T09:16:48Z
2168,,twitter,pg_twitter_00002168,B2B team order inquiry references GoalLine Team Kit 4; RouteOne Fulfillment school athletics pipeline is increasing,2026-04-10T00:39:15Z,117,3,9,13948,0.475,,111,normal,,2026-04-13T09:16:48Z
2169,64,youtube,pg_youtube_00002169,Product image enrichment requested for DiamondPro Baseball Glove 4; Waterline Outdoor catalog completeness needs attention,2026-03-26T15:53:02Z,6419,1754,260,162853,0.645,,112,rising,,2026-04-13T09:16:48Z
2170,332,youtube,pg_youtube_00002170,Product manual search spike mentions Waterline SUP Board 4; RecoveryFit Wellness service content should be promoted,2026-04-13T00:07:33Z,835,60,0,19679,0.768,,113,normal,,2026-04-13T09:16:48Z
2171,,instagram,pg_instagram_00002171,Influencer review mentions CoastalDry Duffel 4; ElectraRide Devices sentiment and conversion likelihood improved,2026-04-09T19:30:49Z,2282,1134,327,172751,0.393,,114,rising,,2026-04-13T09:16:48Z
2172,388,threads,pg_threads_00002172,Inventory transfer signal raised for TeamPack Sideline Bundle 4; ReCycle Outdoor Exchange west-region stock is below plan,2026-03-21T12:26:10Z,2670,882,696,178637,0.778,,115,rising,,2026-04-13T09:16:48Z
2173,369,instagram,pg_instagram_00002173,Assortment planner flagged substitute demand for Dynamic Price Match Bundle 4; DemandDesk Analytics pickup incentives should be tested,2026-04-10T06:54:11Z,20,5,16,1111,0.221,,116,normal,,2026-04-13T09:16:48Z
2174,441,twitter,pg_twitter_00002174,Customer propensity model ranked Returns Audit Starter Kit 4; HealthPeak Wearables loyalty audience likely to convert,2026-04-12T04:50:12Z,960,84,43,14315,0.667,,117,normal,,2026-04-13T09:16:48Z
2175,219,youtube,pg_youtube_00002175,Safety update references Product Image Enrichment Pack 4; CleanTrail Apparel store teams should confirm return reason codes,2026-03-24T11:33:19Z,851,80,27,8054,-0.213,,118,normal,,2026-04-13T09:16:48Z
2176,138,twitter,pg_twitter_00002176,Peak season forecast raised for Store Master Info Kit 4; BridgeLine B2B Gear demand multiplier is accelerating,2026-03-14T10:39:15Z,75,43,39,16411,0.49,,119,normal,,2026-04-13T09:16:48Z
2177,176,instagram,pg_instagram_00002177,Marketplace listing change mentions Customer Propensity Offer Pack 4; StockGuard Advisors channel margin should be monitored,2026-04-13T05:36:13Z,424,90,49,10301,0.372,,120,normal,,2026-04-13T09:16:48Z
2178,222,tiktok,pg_tiktok_00002178,Store master update affects SummitStride Trail Runner 5; FinePoint Digital location eligibility needs validation,2026-04-09T02:13:24Z,399,12,5,10535,0.138,,121,normal,,2026-04-13T09:16:48Z
2179,34,youtube,pg_youtube_00002179,Lakehouse catalog enrichment matched RidgeRunner Hiking Boot 5; Portside Outdoor Supply semantic search coverage improved,2026-03-28T22:35:35Z,378,62,26,12502,-0.248,,122,normal,,2026-04-13T09:16:48Z
2180,404,instagram,pg_instagram_00002180,Operations signal added VelocityFit Court Shoe 5; AltitudeYield Gear allocation workflow requested,2026-03-24T10:15:01Z,63,62,7,9134,0.528,,123,normal,,2026-04-13T09:16:48Z
2181,379,instagram,pg_instagram_00002181,PurePack Travel saw creator demand spike for GoldLayer Training Hoodie 5; store allocation should be reviewed,2026-04-12T02:16:22Z,904,34,1,7609,0.181,,124,normal,,2026-04-13T09:16:48Z
2182,7,tiktok,pg_tiktok_00002182,Dynamic price match alert references SilverRidge Trail Shell 5; SiliconFit Labs competitor pricing moved in two regions,2026-04-03T14:46:19Z,27750,10009,4889,957237,0.835,,125,viral,,2026-04-13T09:16:48Z
2183,347,youtube,pg_youtube_00002183,POS transaction surge detected for BronzeTrail Base Tee 5; CarbonActive Outdoor replenishment plan should be refreshed,2026-04-09T08:49:09Z,31486,9554,6602,472038,-0.189,,126,viral,,2026-04-13T09:16:48Z
2184,211,instagram,pg_instagram_00002184,Returns audit note mentions MotionFlex Compression Tight 5; ReturnGuard Operations product content and sizing guidance need review,2026-04-13T04:59:43Z,25813,14991,7559,864617,0.242,,127,viral,,2026-04-13T09:16:48Z
2185,464,instagram,pg_instagram_00002185,Store pickup demand increased for StormGuard Rain Jacket 5; GearVault Product Data nearby inventory should be repositioned,2026-03-30T21:22:44Z,579,99,1,19030,0.279,,128,normal,,2026-04-13T09:16:48Z
2186,330,tiktok,pg_tiktok_00002186,E-commerce search trend rising for ZeroCopy Hydration Vest 5; Coastal Perimeter Surf campaign targeting score improved,2026-03-20T02:19:11Z,124,74,40,12335,0.92,,129,normal,,2026-04-13T09:16:48Z
2187,185,threads,pg_threads_00002187,Weather and trail conditions lifted demand for SilverRidge Backpack 35L 5; CivicSure Team Sports regional forecast moved up,2026-04-11T10:40:28Z,9465,1031,222,176253,0.471,,130,rising,,2026-04-13T09:16:48Z
2188,275,tiktok,pg_tiktok_00002188,B2B team order inquiry references TrailForge Trekking Poles 5; IPA Direct Equipment school athletics pipeline is increasing,2026-04-05T13:13:42Z,803,40,4,4966,0.734,,131,normal,,2026-04-13T09:16:48Z
2189,387,youtube,pg_youtube_00002189,Product image enrichment requested for SummitCore Sleeping Bag 5; ApexOne Outdoors catalog completeness needs attention,2026-03-18T08:29:50Z,9235,1248,878,59656,0.649,,132,rising,,2026-04-13T09:16:48Z
2190,46,instagram,pg_instagram_00002190,Product manual search spike mentions ApexCamp 3P Tent 5; Propel Performance service content should be promoted,2026-03-27T20:26:29Z,31006,11677,4191,605003,0.859,,133,viral,,2026-04-13T09:16:48Z
2191,11,instagram,pg_instagram_00002191,Influencer review mentions PulseTrack GPS Watch 5; Continuity Supply Ops sentiment and conversion likelihood improved,2026-03-29T08:17:45Z,132,89,31,112,0.484,,134,normal,,2026-04-13T09:16:48Z
2192,235,threads,pg_threads_00002192,Inventory transfer signal raised for ApexBand HR Sensor 5; BatteryStreet Fitness Tech west-region stock is below plan,2026-03-18T11:06:03Z,8550,510,816,179553,0.823,,135,rising,,2026-04-13T09:16:48Z
2193,365,tiktok,pg_tiktok_00002193,Assortment planner flagged substitute demand for CadencePro Bike Computer 5; TrendWatch Market Signals pickup incentives should be tested,2026-03-29T10:22:43Z,71,12,24,2338,0.723,,136,normal,,2026-04-13T09:16:48Z
2194,441,twitter,pg_twitter_00002194,Customer propensity model ranked RecoveryPulse Massage Sleeve 5; Safety Updates Desk loyalty audience likely to convert,2026-04-10T18:40:10Z,266,36,13,19696,0.828,,137,normal,,2026-04-13T09:16:48Z
2195,351,twitter,pg_twitter_00002195,Safety update references PowerRack Adjustable Kettlebell 5; MarketPulse Sports Signals store teams should confirm return reason codes,2026-03-30T02:58:54Z,281,25,13,9518,0.468,,138,normal,,2026-04-13T09:16:48Z
2196,455,tiktok,pg_tiktok_00002196,Peak season forecast raised for CoreBalance Yoga Kit 5; StoreOps demand multiplier is accelerating,2026-03-15T23:27:56Z,328,83,38,5810,0.873,,139,normal,,2026-04-13T09:16:48Z
2197,29,youtube,pg_youtube_00002197,Marketplace listing change mentions CourtCore Basketball 5; AssortmentDesk channel margin should be monitored,2026-03-17T21:34:48Z,897,6,5,15784,0.51,,140,normal,,2026-04-13T09:16:48Z
2198,401,twitter,pg_twitter_00002198,Store master update affects GoalLine Team Kit 5; LedgerGrade Product Data location eligibility needs validation,2026-04-11T14:22:42Z,724,18,0,17756,0.918,,141,normal,,2026-04-13T09:16:48Z
2199,48,twitter,pg_twitter_00002199,Lakehouse catalog enrichment matched DiamondPro Baseball Glove 5; Specialty Gear Exchange semantic search coverage improved,2026-03-23T05:01:53Z,732,87,26,17277,0.354,,142,normal,,2026-04-13T09:16:48Z
