OPPORTUNITY_SK,OPPORTUNITY_ID,PARTNER_CUSTOMER_SK,STAGE_SK,CREATED_DATE_KEY,EXPECTED_CLOSE_DATE_KEY,AMOUNT_AMT,PROBABILITY_PCT,REGION,IS_CLOSED_FLAG,IS_WON_FLAG,SRC_SYSTEM,CREATED_TS,UPDATED_TS
1840,OPP-5157,2044,2,,20260803,1521000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1841,OPP-5158,2073,1,,20260808,1416000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1842,OPP-5159,2089,4,,20260227,554000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1843,OPP-5160,2084,2,,20261107,646000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1844,OPP-5161,2062,2,,20261019,1456000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1845,OPP-5162,2090,3,,20260419,876000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1846,OPP-5163,2002,1,,20260501,1555000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1847,OPP-5164,2057,1,,20260521,409000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1848,OPP-5165,2022,1,,20260930,1019000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1849,OPP-5166,2071,4,,20260507,1538000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1850,OPP-5169,2038,4,,20260520,294000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1851,OPP-5170,2078,3,,20260903,1068000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1852,OPP-5171,2043,2,,20261019,436000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1853,OPP-5172,2092,6,,20251010,1078000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1854,OPP-5173,2023,3,,20260806,857000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1855,OPP-5174,2040,1,,20260331,16000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1856,OPP-5175,2013,5,,20251019,1426000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1857,OPP-5176,2008,3,,20260813,198000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1858,OPP-5177,2045,4,,20260516,141000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1859,OPP-5178,2002,4,,20260820,1292000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1860,OPP-5179,2055,1,,20260720,1685000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1861,OPP-5180,2099,3,,20260901,1283000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1532,OPP-4791,2091,4,,20260311,1270000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1533,OPP-4792,2096,3,,20260908,56000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1534,OPP-4793,2081,6,,20251223,1304000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1535,OPP-4794,2084,6,,20251015,495000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1536,OPP-4795,2032,2,,20260604,1101000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1537,OPP-4796,2007,5,,20251103,1355000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1538,OPP-4797,2003,2,,20260509,1289000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1539,OPP-4798,2077,4,,20260422,945000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1540,OPP-4799,2034,1,,20260508,583000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1541,OPP-4800,2047,1,,20260405,1017000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1542,OPP-4801,2003,2,,20260417,1010000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1543,OPP-4803,2041,1,,20260927,773000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1544,OPP-4804,2039,4,,20260518,373000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1545,OPP-4805,2044,1,,20260313,245000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1546,OPP-4806,2067,2,,20260227,329000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1547,OPP-4807,2078,6,,20250929,399000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1548,OPP-4808,2098,1,,20261117,1053000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1549,OPP-4809,2028,1,,20260830,240000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1550,OPP-4810,2011,1,,20260506,455000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1551,OPP-4811,2062,6,,20251105,565000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1552,OPP-4812,2071,2,,20260822,1455000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1553,OPP-4813,2064,4,,20261022,1531000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1554,OPP-4815,2075,2,,20260914,215000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1862,OPP-5182,2023,1,,20260615,578000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1863,OPP-5183,2067,2,,20260430,1637000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1864,OPP-5184,2099,4,,20260813,1183000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1865,OPP-5185,2022,4,,20261025,433000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1866,OPP-5186,2079,1,,20260615,192000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1867,OPP-5187,2001,1,,20260520,978000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1868,OPP-5188,2066,2,,20260323,285000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1869,OPP-5190,2051,3,,20260628,1152000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1870,OPP-5192,2078,3,,20260406,1813000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1871,OPP-5193,2019,2,,20260717,1461000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1872,OPP-5195,2056,5,,20260118,1847000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1873,OPP-5196,2047,4,,20260527,56000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1874,OPP-5198,2023,3,,20260908,771000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1875,OPP-5199,2047,6,,20251018,910000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1876,OPP-5200,2040,3,,20260227,1205000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1877,OPP-5201,2033,2,,20260901,1880000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1878,OPP-5202,2083,3,,20260714,73000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1879,OPP-5203,2090,2,,20260916,94000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1880,OPP-5204,2008,5,,20251107,1285000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1881,OPP-5205,2081,3,,20261024,1249000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1882,OPP-5207,2004,4,,20260316,761000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1883,OPP-5208,2017,4,,20260526,1788000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1884,OPP-5209,2057,1,,20260427,119000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1885,OPP-5210,2070,4,,20260804,204000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1555,OPP-4816,2027,6,,20251010,1631000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1556,OPP-4817,2058,5,,20251217,1813000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1557,OPP-4819,2073,4,,20261002,414000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1558,OPP-4821,2078,1,,20260922,606000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1559,OPP-4822,2015,4,,20260916,66000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1560,OPP-4823,2024,1,,20261002,1624000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1561,OPP-4826,2002,1,,20260807,1414000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1562,OPP-4827,2073,5,,20251022,958000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1563,OPP-4828,2037,2,,20260330,794000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1564,OPP-4829,2014,4,,20261121,450000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1565,OPP-4830,2083,3,,20260404,1180000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1566,OPP-4832,2064,2,,20260322,1648000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1567,OPP-4833,2016,3,,20260715,867000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1568,OPP-4834,2042,1,,20260523,1236000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1569,OPP-4835,2003,4,,20260626,1185000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1570,OPP-4836,2060,2,,20260227,1872000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1571,OPP-4837,2069,2,,20260919,80000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1572,OPP-4838,2003,3,,20260816,1325000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1573,OPP-4839,2054,1,,20260414,1704000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1574,OPP-4840,2097,5,,20251107,654000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1575,OPP-4841,2100,2,,20260406,1144000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1576,OPP-4842,2039,2,,20260321,810000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1577,OPP-4843,2083,5,,20260102,1743000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1886,OPP-5211,2087,2,,20260305,686000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1887,OPP-5212,2002,2,,20260831,1062000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1888,OPP-5213,2086,5,,20251213,1720000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1889,OPP-5214,2098,5,,20250914,400000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1890,OPP-5215,2023,3,,20260711,176000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1891,OPP-5217,2096,5,,20251012,1306000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1892,OPP-5218,2045,1,,20260715,1153000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1578,OPP-4844,2029,1,,20260418,64000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1579,OPP-4845,2042,1,,20260507,220000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1580,OPP-4846,2012,5,,20251025,353000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1581,OPP-4847,2089,1,,20260227,1918000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1582,OPP-4848,2007,1,,20260319,231000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1583,OPP-4849,2089,2,,20260710,679000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1584,OPP-4850,2022,4,,20260713,1435000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1585,OPP-4851,2041,1,,20260427,263000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1586,OPP-4852,2016,1,,20261011,1373000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1587,OPP-4853,2063,3,,20261027,1359000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1588,OPP-4854,2012,2,,20261030,467000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1589,OPP-4855,2072,2,,20260408,727000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1590,OPP-4856,2064,2,,20260405,158000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1591,OPP-4857,2028,1,,20260303,1378000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1592,OPP-4859,2041,2,,20261122,1057000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1593,OPP-4860,2020,6,,20251223,1347000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1161,OPP-4349,2092,3,,20260608,1034000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1162,OPP-4350,2001,5,,20251107,418000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1163,OPP-4351,2052,1,,20260329,1693000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1164,OPP-4352,2073,4,,20261121,678000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1165,OPP-4353,2006,3,,20261019,1184000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1166,OPP-4354,2059,6,,20251110,1328000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1167,OPP-4355,2023,2,,20260913,1260000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1168,OPP-4357,2085,6,,20251224,792000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1169,OPP-4358,2006,1,,20260914,1435000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1170,OPP-4359,2081,2,,20260715,1812000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1171,OPP-4360,2093,3,,20260331,1434000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1172,OPP-4361,2098,5,,20260102,847000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1173,OPP-4362,2097,3,,20260901,161000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1174,OPP-4363,2022,1,,20260922,928000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1175,OPP-4364,2060,2,,20261111,96000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1176,OPP-4365,2044,1,,20261019,785000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1177,OPP-4366,2005,6,,20251017,817000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1178,OPP-4367,2018,1,,20260424,1457000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1179,OPP-4368,2009,2,,20261031,949000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1180,OPP-4369,2061,1,,20261007,292000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1181,OPP-4370,2003,2,,20260523,1722000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1182,OPP-4371,2016,4,,20260526,607000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1183,OPP-4372,2086,3,,20260522,163000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1594,OPP-4861,2047,3,,20260502,453000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1595,OPP-4864,2060,1,,20260418,306000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1596,OPP-4865,2059,1,,20260628,38000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1597,OPP-4866,2085,1,,20260311,980000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1598,OPP-4867,2016,3,,20260824,548000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1599,OPP-4868,2028,3,,20260825,888000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1600,OPP-4869,2066,1,,20261109,887000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1601,OPP-4870,2048,2,,20261008,563000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1602,OPP-4871,2055,1,,20260908,1504000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1603,OPP-4872,2023,1,,20260601,829000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1604,OPP-4873,2056,4,,20261104,1067000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1605,OPP-4874,2015,1,,20260702,1968000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1606,OPP-4875,2005,2,,20260324,1838000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1607,OPP-4876,2069,3,,20260627,139000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1608,OPP-4877,2080,1,,20260620,1812000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1609,OPP-4878,2013,5,,20251207,809000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1610,OPP-4879,2022,2,,20261105,426000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1611,OPP-4880,2077,2,,20260722,1450000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1612,OPP-4881,2065,2,,20260414,384000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1613,OPP-4882,2089,5,,20251115,1751000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1614,OPP-4883,2009,2,,20260805,1400000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1615,OPP-4884,2059,1,,20260814,1847000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1616,OPP-4885,2043,1,,20261025,881000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1184,OPP-4373,2020,6,,20260218,564000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1185,OPP-4375,2007,1,,20261009,1431000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1186,OPP-4376,2040,4,,20260912,1418000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1187,OPP-4379,2004,2,,20260305,868000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1188,OPP-4380,2086,1,,20260603,1397000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1189,OPP-4381,2086,1,,20260415,1637000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1190,OPP-4382,2066,1,,20260319,856000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1191,OPP-4383,2081,1,,20260809,1156000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1192,OPP-4384,2055,1,,20260915,1927000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1193,OPP-4385,2046,1,,20260614,221000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1194,OPP-4386,2084,2,,20260304,828000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1195,OPP-4387,2059,2,,20260912,440000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1196,OPP-4388,2080,2,,20260717,1336000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1197,OPP-4391,2013,3,,20260703,1969000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1198,OPP-4392,2099,4,,20260911,1393000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1199,OPP-4393,2082,5,,20251122,364000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1200,OPP-4394,2009,6,,20260215,992000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1201,OPP-4395,2066,2,,20261012,788000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1202,OPP-4396,2091,4,,20261109,1208000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1203,OPP-4397,2098,1,,20260307,1267000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1204,OPP-4398,2055,1,,20260626,1516000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1205,OPP-4399,2008,6,,20260203,167000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1206,OPP-4400,2026,1,,20261107,612000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1207,OPP-4401,2005,1,,20260609,1319000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1208,OPP-4402,2036,2,,20260812,279000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1209,OPP-4403,2054,2,,20261118,1626000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1210,OPP-4404,2094,4,,20260309,474000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1211,OPP-4405,2070,2,,20260629,426000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1212,OPP-4406,2049,1,,20260618,1250000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1213,OPP-4407,2081,3,,20260529,910000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1214,OPP-4408,2025,1,,20261103,148000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1215,OPP-4409,2012,1,,20260609,262000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1216,OPP-4410,2011,1,,20260625,1044000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1217,OPP-4412,2078,2,,20260930,366000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1218,OPP-4413,2058,2,,20260721,1185000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1219,OPP-4414,2062,4,,20260714,1771000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1220,OPP-4415,2022,1,,20260916,778000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1221,OPP-4416,2079,3,,20260929,1039000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1222,OPP-4417,2062,6,,20251007,1683000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1223,OPP-4418,2011,1,,20261001,1754000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1224,OPP-4419,2020,6,,20260128,1105000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1225,OPP-4420,2060,3,,20260706,784000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1226,OPP-4421,2072,2,,20260720,773000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1227,OPP-4422,2018,4,,20260402,687000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1228,OPP-4423,2025,5,,20251018,321000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1229,OPP-4424,2093,1,,20261108,1500000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1617,OPP-4886,2010,1,,20260710,1809000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1618,OPP-4887,2061,1,,20260824,1990000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1619,OPP-4888,2032,3,,20261102,1793000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1620,OPP-4889,2003,3,,20260320,1682000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1621,OPP-4890,2065,3,,20260621,1080000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1622,OPP-4891,2039,1,,20260414,209000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1623,OPP-4892,2095,6,,20251222,1009000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1624,OPP-4893,2047,2,,20261101,524000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1625,OPP-4895,2088,2,,20260423,557000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1626,OPP-4896,2029,3,,20260511,845000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1627,OPP-4897,2004,4,,20260826,1024000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1628,OPP-4898,2096,2,,20260828,427000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1629,OPP-4899,2014,1,,20260906,1313000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1630,OPP-4900,2034,2,,20261121,363000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1631,OPP-4901,2076,5,,20251121,805000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1632,OPP-4903,2059,3,,20260428,892000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1633,OPP-4904,2002,3,,20260722,230000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1634,OPP-4905,2020,3,,20261021,1399000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1635,OPP-4906,2063,3,,20260519,626000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1636,OPP-4907,2059,2,,20260725,36000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1637,OPP-4908,2076,1,,20260719,1695000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1638,OPP-4909,2001,1,,20261102,631000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1639,OPP-4911,2065,1,,20260720,1613000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
