B2B_FACT_ID,PARTNER_ID,CONTRACT_ID,OPPORTUNITY_ID,REGION,MARKET_SEGMENT,ACTIVE_FROM,EXPIRES_ON,ANNUAL_CONTRACT_VALUE,PIPELINE_AMOUNT,PIPELINE_STAGE,IS_ACTIVE
4272,2373,C-204267,,,MID,2024-04-02T00:00:00Z,2025-08-21T00:00:00Z,1688339.99,,,0
4273,3403,C-204268,,,SMB,2024-03-15T00:00:00Z,2025-05-19T00:00:00Z,4386063.6,,,0
4274,1214,C-204269,,,PUBLIC,2024-08-21T00:00:00Z,2025-12-21T00:00:00Z,3670926.49,,,0
4275,1089,C-204270,,,SMB,2021-04-16T00:00:00Z,2023-03-15T00:00:00Z,562391.97,,,0
4276,494,C-204271,,,PUBLIC,2022-07-02T00:00:00Z,2024-06-03T00:00:00Z,407263.83,,,0
4277,3484,C-204272,,,MID,2021-10-06T00:00:00Z,2023-02-04T00:00:00Z,945320.63,,,0
4278,605,C-204273,,,SMB,2022-06-17T00:00:00Z,2023-04-18T00:00:00Z,4874787.64,,,0
4279,4658,C-204274,,,PUBLIC,2025-07-21T00:00:00Z,2025-12-31T00:00:00Z,1804653.93,,,0
4280,2122,C-204275,,,PUBLIC,2024-11-21T00:00:00Z,2025-12-31T00:00:00Z,3348061.42,,,0
4281,4111,C-204276,,,SMB,2024-01-30T00:00:00Z,2025-02-04T00:00:00Z,139746.78,,,0
4282,4856,C-204277,,,SMB,2023-10-01T00:00:00Z,2025-03-08T00:00:00Z,2149855.69,,,0
4283,2815,C-204278,,,SMB,2024-06-15T00:00:00Z,2025-12-31T00:00:00Z,4755734.71,,,0
4284,4895,C-204279,,,SMB,2021-11-08T00:00:00Z,2022-11-24T00:00:00Z,2006398.28,,,0
4285,4302,C-204280,,,MID,2021-08-03T00:00:00Z,2024-04-01T00:00:00Z,371319.06,,,0
4286,2828,C-204281,,,MID,2023-04-25T00:00:00Z,2025-07-05T00:00:00Z,3165278.25,,,0
4287,2828,C-204282,,,MID,2021-11-22T00:00:00Z,2022-09-24T00:00:00Z,4996114.09,,,0
4288,3434,C-204283,,,SMB,2024-10-28T00:00:00Z,2025-08-08T00:00:00Z,2322669.08,,,0
4289,3314,C-204284,,,SMB,2023-10-23T00:00:00Z,2025-12-23T00:00:00Z,1422025.58,,,0
4290,4420,C-204285,,,ENT,2022-05-16T00:00:00Z,2024-07-15T00:00:00Z,2675277.92,,,0
4291,2240,C-204286,,,MID,2024-08-19T00:00:00Z,2025-12-09T00:00:00Z,4104414.28,,,0
4292,3181,C-204287,,,MID,2024-02-09T00:00:00Z,2025-02-17T00:00:00Z,1611146.61,,,0
4293,4155,C-204288,,,SMB,2021-03-08T00:00:00Z,2022-01-12T00:00:00Z,2552187.76,,,0
4294,3421,C-204289,,,ENT,2023-06-27T00:00:00Z,2025-12-31T00:00:00Z,4896381.59,,,0
4295,1491,C-204290,,,SMB,2024-06-13T00:00:00Z,2025-12-31T00:00:00Z,3913729.8,,,0
4296,4692,C-204291,,,MID,2021-12-31T00:00:00Z,2022-08-08T00:00:00Z,1314968.32,,,0
4297,856,C-204292,,,MID,2023-09-25T00:00:00Z,2025-12-31T00:00:00Z,789204.32,,,0
4298,3762,C-204293,,,SMB,2024-07-21T00:00:00Z,2025-06-28T00:00:00Z,3392372.68,,,0
4299,2371,C-204294,,,SMB,2025-03-08T00:00:00Z,2025-12-31T00:00:00Z,1774516.46,,,0
4300,4424,C-204295,,,SMB,2023-06-06T00:00:00Z,2024-08-04T00:00:00Z,1108263.03,,,0
4301,1280,C-204296,,,SMB,2024-10-29T00:00:00Z,2025-11-30T00:00:00Z,1742800.98,,,0
4302,2148,C-204297,,,SMB,2023-02-17T00:00:00Z,2024-05-23T00:00:00Z,2427186.17,,,0
4303,375,C-204298,,,ENT,2021-01-23T00:00:00Z,2022-04-28T00:00:00Z,3890546.71,,,0
4304,3486,C-204299,,,ENT,2024-09-22T00:00:00Z,2025-12-31T00:00:00Z,2536403.12,,,0
4305,1857,C-204300,,,MID,2021-03-10T00:00:00Z,2022-12-04T00:00:00Z,4889218.96,,,0
4306,2080,C-204301,,,SMB,2022-09-28T00:00:00Z,2023-06-04T00:00:00Z,4239403.72,,,0
4307,3289,C-204302,,,SMB,2023-04-21T00:00:00Z,2023-11-25T00:00:00Z,743117.1,,,0
4308,2391,C-204303,,,SMB,2022-07-13T00:00:00Z,2023-03-05T00:00:00Z,1297145.24,,,0
4309,2896,C-204304,,,MID,2021-09-06T00:00:00Z,2023-04-17T00:00:00Z,4786103.06,,,0
4310,3060,C-204305,,,PUBLIC,2025-02-11T00:00:00Z,2025-12-31T00:00:00Z,3238757.71,,,0
4311,1956,C-204306,,,MID,2023-05-21T00:00:00Z,2025-12-31T00:00:00Z,4638788.88,,,0
4312,556,C-204307,,,SMB,2025-05-12T00:00:00Z,2025-12-31T00:00:00Z,1799902.7,,,0
4313,2118,C-204308,,,SMB,2024-03-01T00:00:00Z,2025-12-19T00:00:00Z,420267.33,,,0
4314,4001,C-204309,,,ENT,2025-10-19T00:00:00Z,2025-12-31T00:00:00Z,2666449.9,,,0
4315,1977,C-204310,,,SMB,2024-02-15T00:00:00Z,2025-02-04T00:00:00Z,4008715.7,,,0
4316,4677,C-204311,,,ENT,2023-04-26T00:00:00Z,2023-10-25T00:00:00Z,4707225.97,,,0
4317,2712,C-204312,,,ENT,2025-08-09T00:00:00Z,2025-12-31T00:00:00Z,874383.22,,,0
4318,4439,C-204313,,,ENT,2022-08-30T00:00:00Z,2023-10-21T00:00:00Z,3010042.3,,,0
4319,347,C-204314,,,SMB,2023-02-25T00:00:00Z,2024-05-06T00:00:00Z,4390446.38,,,0
4320,1236,C-204315,,,SMB,2022-08-28T00:00:00Z,2025-05-08T00:00:00Z,2008251.38,,,0
4321,972,C-204316,,,SMB,2025-04-04T00:00:00Z,2025-12-31T00:00:00Z,3385666.33,,,0
4322,2571,C-204317,,,SMB,2022-04-29T00:00:00Z,2023-12-04T00:00:00Z,1529702.27,,,0
4323,1620,C-204318,,,MID,2021-01-29T00:00:00Z,2022-03-12T00:00:00Z,3988794.91,,,0
4324,2753,C-204319,,,SMB,2025-11-28T00:00:00Z,2025-12-31T00:00:00Z,3091423.54,,,0
4325,4767,C-204320,,,SMB,2025-05-29T00:00:00Z,2025-12-31T00:00:00Z,2274575.17,,,0
4326,969,C-204321,,,ENT,2022-04-27T00:00:00Z,2023-05-18T00:00:00Z,386044.2,,,0
4327,1273,C-204322,,,MID,2024-10-11T00:00:00Z,2025-12-31T00:00:00Z,4128077.17,,,0
4328,664,C-204323,,,SMB,2024-09-17T00:00:00Z,2025-12-31T00:00:00Z,1205867.43,,,0
4329,3661,C-204324,,,SMB,2025-04-29T00:00:00Z,2025-12-31T00:00:00Z,3873972.02,,,0
4330,3244,C-204325,,,MID,2022-12-16T00:00:00Z,2023-11-01T00:00:00Z,4413953.24,,,0
4331,914,C-204326,,,ENT,2025-08-17T00:00:00Z,2025-12-31T00:00:00Z,2785910.53,,,0
4332,3185,C-204327,,,MID,2023-06-08T00:00:00Z,2025-09-18T00:00:00Z,696797.21,,,0
4333,993,C-204328,,,SMB,2023-01-12T00:00:00Z,2025-10-06T00:00:00Z,3849989.28,,,0
4334,1990,C-204329,,,SMB,2022-09-30T00:00:00Z,2025-04-02T00:00:00Z,4798454.59,,,0
4335,2188,C-204330,,,SMB,2021-08-16T00:00:00Z,2023-09-08T00:00:00Z,1551656.7,,,0
4336,725,C-204331,,,PUBLIC,2021-08-24T00:00:00Z,2023-01-30T00:00:00Z,3811838.81,,,0
4337,657,C-204332,,,SMB,2021-08-30T00:00:00Z,2024-06-26T00:00:00Z,4808860.32,,,0
4338,3921,C-204333,,,SMB,2024-09-05T00:00:00Z,2025-12-31T00:00:00Z,3808813.81,,,0
4339,2025,C-204334,,,SMB,2021-05-19T00:00:00Z,2023-07-06T00:00:00Z,4884213.43,,,0
4340,2232,C-204335,,,MID,2024-06-04T00:00:00Z,2025-07-18T00:00:00Z,3799994.73,,,0
4341,1854,C-204336,,,MID,2025-07-05T00:00:00Z,2025-12-31T00:00:00Z,1255029.2,,,0
4342,4118,C-204337,,,MID,2025-09-10T00:00:00Z,2025-12-31T00:00:00Z,3426090.53,,,0
4343,4992,C-204338,,,SMB,2025-12-26T00:00:00Z,2025-12-31T00:00:00Z,4318788.4,,,0
4344,294,C-204339,,,SMB,2022-07-07T00:00:00Z,2025-01-13T00:00:00Z,3735894.3,,,0
4345,4515,C-204340,,,SMB,2024-10-18T00:00:00Z,2025-12-31T00:00:00Z,1169258.76,,,0
4346,4300,C-204341,,,MID,2022-12-02T00:00:00Z,2023-11-28T00:00:00Z,3630814.54,,,0
4347,1134,C-204342,,,SMB,2021-12-01T00:00:00Z,2024-08-20T00:00:00Z,56378.29,,,0
4348,748,C-204343,,,SMB,2022-09-17T00:00:00Z,2024-11-21T00:00:00Z,1480708.01,,,0
4349,4708,C-204344,,,MID,2022-09-14T00:00:00Z,2025-07-01T00:00:00Z,626641.68,,,0
4350,3852,C-204345,,,SMB,2021-03-02T00:00:00Z,2022-06-24T00:00:00Z,873485.58,,,0
4351,4173,C-204346,,,SMB,2025-06-02T00:00:00Z,2025-12-31T00:00:00Z,2646046.54,,,0
4352,1312,C-204347,,,MID,2023-02-19T00:00:00Z,2024-10-17T00:00:00Z,1154184.51,,,0
4353,4799,C-204348,,,SMB,2023-02-21T00:00:00Z,2024-09-18T00:00:00Z,1556850.27,,,0
4354,453,C-204349,,,SMB,2025-02-11T00:00:00Z,2025-12-31T00:00:00Z,3181564.28,,,0
4355,3118,C-204350,,,SMB,2022-02-18T00:00:00Z,2024-12-10T00:00:00Z,4262064.77,,,0
4356,389,C-204351,,,SMB,2024-10-27T00:00:00Z,2025-09-26T00:00:00Z,1887566.4,,,0
4357,4825,C-204352,,,MID,2023-03-10T00:00:00Z,2023-12-09T00:00:00Z,2190179.57,,,0
4358,128,C-204353,,,SMB,2022-10-01T00:00:00Z,2024-11-16T00:00:00Z,3348924.9,,,0
4359,1219,C-204354,,,SMB,2023-11-27T00:00:00Z,2024-06-06T00:00:00Z,4102501.43,,,0
4360,2346,C-204355,,,ENT,2025-09-10T00:00:00Z,2025-12-31T00:00:00Z,2474776.66,,,0
4361,4453,C-204356,,,SMB,2025-03-03T00:00:00Z,2025-12-31T00:00:00Z,2875980.37,,,0
4362,151,C-204357,,,SMB,2022-08-08T00:00:00Z,2025-03-17T00:00:00Z,852296.77,,,0
4363,358,C-204358,,,SMB,2023-04-07T00:00:00Z,2025-03-18T00:00:00Z,4231666.59,,,0
4364,1633,C-204359,,,MID,2021-07-15T00:00:00Z,2022-07-13T00:00:00Z,4338569.71,,,0
4365,658,C-204360,,,SMB,2025-05-04T00:00:00Z,2025-12-31T00:00:00Z,1540853.49,,,0
4366,1138,C-204361,,,SMB,2025-12-16T00:00:00Z,2025-12-31T00:00:00Z,337456.4,,,0
4367,2268,C-204362,,,SMB,2021-01-23T00:00:00Z,2023-05-07T00:00:00Z,2180800.56,,,0
4368,4698,C-204363,,,SMB,2024-06-02T00:00:00Z,2025-06-06T00:00:00Z,2887326.34,,,0
4369,3175,C-204364,,,MID,2023-01-02T00:00:00Z,2024-11-25T00:00:00Z,2153612.73,,,0
4370,830,C-204365,,,SMB,2024-10-12T00:00:00Z,2025-06-12T00:00:00Z,2476368.37,,,0
4371,3931,C-204366,,,SMB,2024-08-23T00:00:00Z,2025-12-31T00:00:00Z,2685343.1,,,0
4372,4183,C-204367,,,SMB,2022-02-27T00:00:00Z,2025-02-05T00:00:00Z,2160136.4,,,0
4373,3380,C-204368,,,SMB,2022-11-05T00:00:00Z,2024-12-12T00:00:00Z,1548276.84,,,0
4374,3109,C-204369,,,MID,2024-08-03T00:00:00Z,2025-12-31T00:00:00Z,4808692.53,,,0
4375,4049,C-204370,,,ENT,2024-04-10T00:00:00Z,2025-09-18T00:00:00Z,565385.43,,,0
4376,1129,C-204371,,,SMB,2023-09-10T00:00:00Z,2025-02-24T00:00:00Z,124628.16,,,0
4377,571,C-204372,,,SMB,2022-07-20T00:00:00Z,2025-03-26T00:00:00Z,4537495.1,,,0
4378,4741,C-204373,,,ENT,2023-12-26T00:00:00Z,2025-07-19T00:00:00Z,1085934.3,,,0
4379,3835,C-204374,,,SMB,2022-07-10T00:00:00Z,2023-10-31T00:00:00Z,2804918.72,,,0
4380,3929,C-204375,,,MID,2023-08-18T00:00:00Z,2025-07-19T00:00:00Z,308432.45,,,0
4381,2883,C-204376,,,ENT,2021-09-25T00:00:00Z,2022-09-28T00:00:00Z,3568092.77,,,0
4382,1078,C-204377,,,SMB,2024-04-25T00:00:00Z,2025-12-31T00:00:00Z,930455.85,,,0
4383,2758,C-204378,,,SMB,2025-02-16T00:00:00Z,2025-12-31T00:00:00Z,1599114.95,,,0
4384,434,C-204379,,,ENT,2021-05-19T00:00:00Z,2023-05-23T00:00:00Z,3800966.07,,,0
4385,3356,C-204380,,,MID,2025-02-15T00:00:00Z,2025-12-31T00:00:00Z,1056767.17,,,0
4386,2348,C-204381,,,SMB,2023-09-28T00:00:00Z,2025-07-10T00:00:00Z,3164371.02,,,0
4387,4998,C-204382,,,MID,2022-05-12T00:00:00Z,2024-06-23T00:00:00Z,3159027.18,,,0
4388,3015,C-204383,,,PUBLIC,2023-05-31T00:00:00Z,2025-08-29T00:00:00Z,2321368.65,,,0
4389,3490,C-204384,,,SMB,2022-04-18T00:00:00Z,2024-01-15T00:00:00Z,1923813.65,,,0
4390,340,C-204385,,,SMB,2021-01-31T00:00:00Z,2023-11-13T00:00:00Z,2111075.96,,,0
4391,3758,C-204386,,,SMB,2021-03-23T00:00:00Z,2022-07-08T00:00:00Z,2189698.32,,,0
4392,1753,C-204387,,,MID,2021-08-19T00:00:00Z,2022-11-10T00:00:00Z,4622812.07,,,0
4393,709,C-204388,,,SMB,2021-03-04T00:00:00Z,2023-06-10T00:00:00Z,3226697.34,,,0
4394,3202,C-204389,,,SMB,2022-08-28T00:00:00Z,2025-05-19T00:00:00Z,63015.83,,,0
4395,2436,C-204390,,,SMB,2025-10-15T00:00:00Z,2025-12-31T00:00:00Z,300380.33,,,0
4396,771,C-204391,,,SMB,2023-05-04T00:00:00Z,2025-12-31T00:00:00Z,784502.9,,,0
4397,3427,C-204392,,,SMB,2025-02-19T00:00:00Z,2025-12-31T00:00:00Z,3462798.05,,,0
4398,1645,C-204393,,,PUBLIC,2023-10-05T00:00:00Z,2025-12-31T00:00:00Z,353747.62,,,0
4399,4293,C-204394,,,ENT,2023-02-28T00:00:00Z,2024-11-19T00:00:00Z,4208868.7,,,0
4400,2274,C-204395,,,MID,2025-05-14T00:00:00Z,2025-12-31T00:00:00Z,3214895.01,,,0
4401,2796,C-204396,,,MID,2024-02-01T00:00:00Z,2025-04-30T00:00:00Z,3302740.91,,,0
4402,3774,C-204397,,,ENT,2023-04-15T00:00:00Z,2024-07-27T00:00:00Z,4220248.45,,,0
4403,4914,C-204398,,,MID,2023-10-05T00:00:00Z,2025-11-03T00:00:00Z,2848639.53,,,0
4404,4621,C-204399,,,SMB,2024-07-21T00:00:00Z,2025-12-31T00:00:00Z,1554983.55,,,0
4405,2889,C-204400,,,MID,2021-11-13T00:00:00Z,2024-03-05T00:00:00Z,2796547.51,,,0
4406,696,C-204401,,,MID,2021-08-31T00:00:00Z,2024-02-15T00:00:00Z,2127656.59,,,0
4407,1438,C-204402,,,MID,2021-05-09T00:00:00Z,2023-07-16T00:00:00Z,3364946.94,,,0
4408,2030,C-204403,,,ENT,2025-01-17T00:00:00Z,2025-12-31T00:00:00Z,1077524.01,,,0
4409,4278,C-204404,,,SMB,2023-03-30T00:00:00Z,2024-02-13T00:00:00Z,4452700.59,,,0
4410,2580,C-204405,,,SMB,2025-03-15T00:00:00Z,2025-10-13T00:00:00Z,3154609.74,,,0
4411,1519,C-204406,,,SMB,2022-10-24T00:00:00Z,2023-11-10T00:00:00Z,2527675.57,,,0
4412,3968,C-204407,,,SMB,2022-09-01T00:00:00Z,2024-08-10T00:00:00Z,791679.07,,,0
4413,3872,C-204408,,,SMB,2021-09-09T00:00:00Z,2022-10-18T00:00:00Z,1813719.23,,,0
4414,4094,C-204409,,,SMB,2022-10-28T00:00:00Z,2024-01-11T00:00:00Z,1465909.54,,,0
4415,1438,C-204410,,,MID,2022-08-18T00:00:00Z,2025-02-02T00:00:00Z,3982903.89,,,0
4416,145,C-204411,,,PUBLIC,2025-07-21T00:00:00Z,2025-12-31T00:00:00Z,860152.51,,,0
4417,1029,C-204412,,,MID,2023-01-29T00:00:00Z,2025-12-31T00:00:00Z,2522288.9,,,0
4418,1932,C-204413,,,PUBLIC,2023-03-24T00:00:00Z,2025-12-31T00:00:00Z,2661379.89,,,0
4419,464,C-204414,,,ENT,2021-06-14T00:00:00Z,2023-07-01T00:00:00Z,826878.61,,,0
4420,2352,C-204415,,,MID,2023-09-16T00:00:00Z,2024-12-13T00:00:00Z,3625810.23,,,0
4421,2164,C-204416,,,MID,2021-12-23T00:00:00Z,2023-03-23T00:00:00Z,2870917.96,,,0
4422,67,C-204417,,,MID,2023-09-13T00:00:00Z,2025-12-31T00:00:00Z,3134924.92,,,0
4423,2645,C-204418,,,SMB,2025-05-29T00:00:00Z,2025-12-31T00:00:00Z,3699477.77,,,0
4424,3568,C-204419,,,SMB,2025-07-08T00:00:00Z,2025-12-31T00:00:00Z,540302.58,,,0
4425,272,C-204420,,,SMB,2025-08-14T00:00:00Z,2025-12-31T00:00:00Z,3627594.92,,,0
4426,1645,C-204421,,,PUBLIC,2024-05-14T00:00:00Z,2025-12-31T00:00:00Z,1251232.8,,,0
4427,4788,C-204422,,,SMB,2023-10-14T00:00:00Z,2024-07-03T00:00:00Z,4031336.55,,,0
4428,4855,C-204423,,,SMB,2025-01-22T00:00:00Z,2025-10-10T00:00:00Z,2984054.29,,,0
4429,357,C-204424,,,MID,2021-07-18T00:00:00Z,2023-03-10T00:00:00Z,3465840.03,,,0
4430,3225,C-204425,,,SMB,2024-06-10T00:00:00Z,2025-12-31T00:00:00Z,4330847.48,,,0
4431,4086,C-204426,,,SMB,2025-03-20T00:00:00Z,2025-12-31T00:00:00Z,4366825.59,,,0
4432,4115,C-204427,,,ENT,2021-04-17T00:00:00Z,2022-09-18T00:00:00Z,3934485.1,,,0
4433,1174,C-204428,,,SMB,2024-08-10T00:00:00Z,2025-12-31T00:00:00Z,2358087.7,,,0
4434,1672,C-204429,,,SMB,2025-03-29T00:00:00Z,2025-12-31T00:00:00Z,2096631.62,,,0
4435,1069,C-204430,,,SMB,2022-01-25T00:00:00Z,2022-10-02T00:00:00Z,3753450.13,,,0
4436,704,C-204431,,,SMB,2025-01-02T00:00:00Z,2025-12-31T00:00:00Z,1974034.29,,,0
4437,2270,C-204432,,,PUBLIC,2025-01-18T00:00:00Z,2025-09-04T00:00:00Z,453156.06,,,0
4438,3397,C-204433,,,SMB,2021-05-21T00:00:00Z,2022-02-10T00:00:00Z,622591.78,,,0
4439,2480,C-204434,,,SMB,2024-03-12T00:00:00Z,2025-02-13T00:00:00Z,1532010.69,,,0
4440,3247,C-204435,,,SMB,2025-08-25T00:00:00Z,2025-12-31T00:00:00Z,2025215.34,,,0
4441,839,C-204436,,,SMB,2023-09-04T00:00:00Z,2025-12-31T00:00:00Z,4030572.39,,,0
4442,301,C-204437,,,PUBLIC,2024-10-04T00:00:00Z,2025-12-31T00:00:00Z,1605464.08,,,0
4443,911,C-204438,,,MID,2024-12-30T00:00:00Z,2025-12-15T00:00:00Z,4619620.06,,,0
4444,1306,C-204439,,,MID,2021-05-28T00:00:00Z,2023-04-10T00:00:00Z,3008200.33,,,0
4445,108,C-204440,,,SMB,2021-01-02T00:00:00Z,2022-04-24T00:00:00Z,4824107.1,,,0
4446,3961,C-204441,,,SMB,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z,2459077.04,,,0
4447,3876,C-204442,,,ENT,2022-09-01T00:00:00Z,2024-09-05T00:00:00Z,1205110.11,,,0
4448,1573,C-204443,,,MID,2023-04-16T00:00:00Z,2024-04-08T00:00:00Z,3448004.34,,,0
4449,3917,C-204444,,,MID,2023-01-02T00:00:00Z,2025-01-15T00:00:00Z,3287701.72,,,0
4450,2640,C-204445,,,SMB,2022-05-21T00:00:00Z,2023-06-14T00:00:00Z,1246088.54,,,0
4451,2023,C-204446,,,SMB,2025-08-04T00:00:00Z,2025-12-31T00:00:00Z,3861671.04,,,0
4452,2843,C-204447,,,SMB,2023-03-13T00:00:00Z,2024-11-24T00:00:00Z,3209513.88,,,0
4453,2709,C-204448,,,PUBLIC,2023-12-24T00:00:00Z,2024-07-10T00:00:00Z,3687417.24,,,0
4454,4563,C-204449,,,SMB,2024-04-28T00:00:00Z,2025-12-31T00:00:00Z,4220790.9,,,0
4455,3083,C-204450,,,SMB,2024-06-21T00:00:00Z,2025-09-30T00:00:00Z,421455.64,,,0
4456,4948,C-204451,,,SMB,2024-06-25T00:00:00Z,2025-12-31T00:00:00Z,1360717.18,,,0
4457,4172,C-204452,,,ENT,2021-05-10T00:00:00Z,2022-02-22T00:00:00Z,4796346.53,,,0
4458,287,C-204453,,,SMB,2025-10-26T00:00:00Z,2025-12-31T00:00:00Z,417637.78,,,0
4459,4287,C-204454,,,SMB,2025-08-30T00:00:00Z,2025-12-31T00:00:00Z,4119710.01,,,0
4460,4711,C-204455,,,SMB,2025-09-01T00:00:00Z,2025-12-31T00:00:00Z,4212767.81,,,0
4461,826,C-204456,,,MID,2021-02-27T00:00:00Z,2022-11-13T00:00:00Z,3146471.98,,,0
4462,3749,C-204457,,,SMB,2021-05-25T00:00:00Z,2022-08-28T00:00:00Z,1574251.6,,,0
4463,1364,C-204458,,,MID,2021-07-24T00:00:00Z,2022-05-29T00:00:00Z,1721517.43,,,0
4464,2768,C-204459,,,MID,2022-04-06T00:00:00Z,2024-04-06T00:00:00Z,3623063.04,,,0
4465,601,C-204460,,,SMB,2024-11-03T00:00:00Z,2025-08-19T00:00:00Z,2444403.14,,,0
4466,491,C-204461,,,SMB,2024-02-01T00:00:00Z,2025-08-25T00:00:00Z,989302.37,,,0
4467,309,C-204462,,,MID,2024-01-17T00:00:00Z,2025-08-10T00:00:00Z,3017584.72,,,0
4468,2460,C-204463,,,ENT,2023-04-17T00:00:00Z,2025-02-15T00:00:00Z,3302778.67,,,0
4469,1308,C-204464,,,MID,2022-11-21T00:00:00Z,2025-05-25T00:00:00Z,4182879.28,,,0
4470,4375,C-204465,,,ENT,2023-06-24T00:00:00Z,2024-02-20T00:00:00Z,991184.34,,,0
4471,4061,C-204466,,,SMB,2024-01-10T00:00:00Z,2025-12-31T00:00:00Z,79525.94,,,0
4472,509,C-204467,,,SMB,2022-09-01T00:00:00Z,2024-01-24T00:00:00Z,3322084.25,,,0
4473,4912,C-204468,,,SMB,2021-09-26T00:00:00Z,2024-05-24T00:00:00Z,4494250.36,,,0
4474,3892,C-204469,,,SMB,2022-06-07T00:00:00Z,2024-05-17T00:00:00Z,4479256.15,,,0
4475,4162,C-204470,,,SMB,2024-10-01T00:00:00Z,2025-12-31T00:00:00Z,3326539.27,,,0
4476,3350,C-204471,,,SMB,2023-10-25T00:00:00Z,2025-12-31T00:00:00Z,3227546.72,,,0
4477,4761,C-204472,,,MID,2025-05-27T00:00:00Z,2025-12-31T00:00:00Z,3215425.92,,,0
4478,2407,C-204473,,,MID,2025-10-01T00:00:00Z,2025-12-31T00:00:00Z,2238015.47,,,0
4479,1614,C-204474,,,PUBLIC,2025-05-06T00:00:00Z,2025-12-31T00:00:00Z,4686595.42,,,0
4480,2857,C-204475,,,ENT,2022-05-12T00:00:00Z,2024-10-14T00:00:00Z,185964.37,,,0
4481,3530,C-204476,,,ENT,2022-03-29T00:00:00Z,2024-09-09T00:00:00Z,3294219.53,,,0
4482,2607,C-204477,,,SMB,2025-10-12T00:00:00Z,2025-12-31T00:00:00Z,3089163.49,,,0
4483,1511,C-204478,,,PUBLIC,2024-04-01T00:00:00Z,2025-05-10T00:00:00Z,3663252.7,,,0
4484,292,C-204479,,,SMB,2023-07-09T00:00:00Z,2024-02-01T00:00:00Z,596036.69,,,0
4485,3038,C-204480,,,SMB,2025-02-10T00:00:00Z,2025-12-31T00:00:00Z,1380180.62,,,0
4486,1965,C-204481,,,PUBLIC,2025-01-29T00:00:00Z,2025-12-31T00:00:00Z,4685464.34,,,0
4487,1479,C-204482,,,SMB,2025-03-19T00:00:00Z,2025-12-31T00:00:00Z,217101.9,,,0
4488,4843,C-204483,,,SMB,2021-08-01T00:00:00Z,2023-12-11T00:00:00Z,3330731.32,,,0
4489,4513,C-204484,,,SMB,2022-12-08T00:00:00Z,2024-04-26T00:00:00Z,1698854.48,,,0
4490,1787,C-204485,,,ENT,2024-03-21T00:00:00Z,2025-12-31T00:00:00Z,4581375.89,,,0
4491,153,C-204486,,,SMB,2025-11-22T00:00:00Z,2025-12-31T00:00:00Z,3575017.66,,,0
4492,2901,C-204487,,,SMB,2025-07-07T00:00:00Z,2025-12-31T00:00:00Z,4524837.67,,,0
4493,4065,C-204488,,,SMB,2024-03-14T00:00:00Z,2025-12-31T00:00:00Z,3339995.73,,,0
4494,4783,C-204489,,,ENT,2025-04-11T00:00:00Z,2025-12-31T00:00:00Z,910050.87,,,0
4495,47,C-204490,,,ENT,2023-10-30T00:00:00Z,2025-04-18T00:00:00Z,239193.56,,,0
4496,2381,C-204491,,,SMB,2023-03-09T00:00:00Z,2024-04-16T00:00:00Z,3283835.42,,,0
4497,592,C-204492,,,ENT,2021-07-29T00:00:00Z,2024-02-24T00:00:00Z,1901665.3,,,0
4498,1124,C-204493,,,MID,2023-02-19T00:00:00Z,2023-12-03T00:00:00Z,3255130.46,,,0
4499,3978,C-204494,,,MID,2023-12-29T00:00:00Z,2025-12-31T00:00:00Z,2114914.22,,,0
4500,1221,C-204495,,,MID,2023-01-03T00:00:00Z,2025-04-26T00:00:00Z,3635836.58,,,0
4501,1276,C-204496,,,SMB,2023-09-14T00:00:00Z,2024-03-28T00:00:00Z,14537.6,,,0
4502,1154,C-204497,,,SMB,2021-10-05T00:00:00Z,2022-07-17T00:00:00Z,3259284.74,,,0
4503,4906,C-204498,,,SMB,2024-11-05T00:00:00Z,2025-12-31T00:00:00Z,1735779.8,,,0
4504,1486,C-204499,,,SMB,2024-12-23T00:00:00Z,2025-12-31T00:00:00Z,2585237.28,,,0
4505,86,C-204500,,,SMB,2021-07-24T00:00:00Z,2023-07-22T00:00:00Z,3958349.33,,,0
4506,534,C-204501,,,SMB,2023-11-10T00:00:00Z,2024-10-21T00:00:00Z,2861876.36,,,0
4507,2211,C-204502,,,SMB,2021-10-06T00:00:00Z,2024-08-11T00:00:00Z,3538361.08,,,0
4508,2441,C-204503,,,ENT,2024-11-21T00:00:00Z,2025-12-31T00:00:00Z,4847897.19,,,0
4509,2077,C-204504,,,SMB,2025-03-30T00:00:00Z,2025-12-22T00:00:00Z,89387.26,,,0
4510,4708,C-204505,,,MID,2024-02-05T00:00:00Z,2025-07-04T00:00:00Z,3847353.64,,,0
4511,3846,C-204506,,,SMB,2024-11-09T00:00:00Z,2025-12-31T00:00:00Z,3879762.12,,,0
4512,3282,C-204507,,,SMB,2024-07-31T00:00:00Z,2025-03-07T00:00:00Z,4834587.75,,,0
4513,3557,C-204508,,,ENT,2025-05-20T00:00:00Z,2025-12-31T00:00:00Z,2192093.32,,,0
4514,935,C-204509,,,SMB,2022-12-16T00:00:00Z,2023-11-03T00:00:00Z,2467465.87,,,0
4515,2890,C-204510,,,MID,2025-08-08T00:00:00Z,2025-12-31T00:00:00Z,4727361.53,,,0
4516,782,C-204511,,,MID,2024-03-18T00:00:00Z,2025-12-31T00:00:00Z,170206.69,,,0
